h3_8,año_hecho,umap_1,umap_2
88499585cbfffff,2016,6.15564,2.218073
88499585cbfffff,2017,7.8123517,0.39557192
88499585cbfffff,2018,9.055165,5.558992
88499585cbfffff,2019,7.194258,2.143606
88499585cbfffff,2020,5.7713833,1.042693
88499585cbfffff,2021,5.840264,0.99620456
88499585cbfffff,2022,5.7237124,0.81604224
88499585cbfffff,2023,8.526881,3.4143355
88499585cbfffff,2024,10.334456,3.019573
88499585cdfffff,2016,9.069026,2.3184817
88499585cdfffff,2017,6.608265,6.626699
88499585cdfffff,2018,10.922252,5.1382365
88499585cdfffff,2019,9.001104,0.989209
88499585cdfffff,2020,8.815266,2.2564752
88499585cdfffff,2021,10.208047,2.8540215
88499585cdfffff,2022,7.520977,5.3431177
88499585cdfffff,2023,12.159583,1.9039311
88499585cdfffff,2024,9.060712,1.4130127
88499585d1fffff,2016,11.378769,3.354336
88499585d1fffff,2018,9.535769,4.062979
88499585d1fffff,2019,6.5145874,3.2033083
88499585d1fffff,2020,8.543939,0.285161
88499585d1fffff,2021,8.078409,6.272714
88499585d1fffff,2022,8.720906,6.578282
88499585d1fffff,2023,10.604966,5.5347424
88499585d1fffff,2024,8.929022,1.8343159
88499585d3fffff,2016,10.7072115,1.3007355
88499585d3fffff,2017,9.519357,0.9943629
88499585d3fffff,2018,7.7054443,4.415619
88499585d3fffff,2019,10.013937,1.7536507
88499585d3fffff,2020,9.760955,5.446987
88499585d3fffff,2021,10.061002,5.3023133
88499585d3fffff,2022,9.312224,6.321402
88499585d3fffff,2023,8.413937,6.694397
88499585d3fffff,2024,9.711695,3.0570154
88499585d5fffff,2016,11.060875,2.1055157
88499585d5fffff,2017,10.262561,4.122989
88499585d5fffff,2018,9.652371,5.265318
88499585d5fffff,2019,10.140027,3.87379
88499585d5fffff,2020,9.860731,2.5640137
88499585d5fffff,2021,9.889617,4.872972
88499585d5fffff,2022,7.9853897,7.2203617
88499585d5fffff,2023,9.297568,4.7662606
88499585d5fffff,2024,8.706139,2.7721257
88499585d7fffff,2016,12.3786955,2.1096847
88499585d7fffff,2017,13.119421,4.18987
88499585d7fffff,2018,8.539375,2.7369485
88499585d7fffff,2019,8.385017,1.3373007
88499585d7fffff,2020,8.819012,1.2892054
88499585d7fffff,2021,9.760001,3.7404742
88499585d7fffff,2022,12.496268,4.748155
88499585d7fffff,2023,9.275975,1.197607
88499585d7fffff,2024,9.664003,1.3353987
88499585d9fffff,2016,7.3268156,1.975825
88499585d9fffff,2017,8.759541,2.4280171
88499585d9fffff,2018,8.628134,3.6609483
88499585d9fffff,2019,9.9218,3.0019643
88499585d9fffff,2020,12.493222,3.4432578
88499585d9fffff,2021,7.340635,3.373938
88499585d9fffff,2022,11.566531,5.864471
88499585d9fffff,2023,11.0399065,2.5479054
88499585d9fffff,2024,12.429257,4.923171
88499585dbfffff,2016,8.283584,-0.059690323
88499585dbfffff,2017,10.15032,6.062656
88499585dbfffff,2018,8.147463,1.0789866
88499585dbfffff,2019,12.333061,1.9865328
88499585dbfffff,2020,11.532082,6.9124174
88499585dbfffff,2021,11.613517,6.1973095
88499585dbfffff,2022,9.155911,6.9948606
88499585dbfffff,2023,11.117688,1.7083052
88499585dbfffff,2024,10.07882,3.370549
88499585ddfffff,2016,10.861455,1.2923449
88499585ddfffff,2017,6.282587,1.0009571
88499585ddfffff,2018,9.731661,2.7670264
88499585ddfffff,2019,6.99694,0.7003026
88499585ddfffff,2020,6.6791368,0.9814681
88499585ddfffff,2021,11.03494,5.3251643
88499585ddfffff,2022,7.404393,4.2664185
88499585ddfffff,2023,9.045807,5.8876786
88499585ddfffff,2024,9.160496,1.4114327
88499585e1fffff,2016,7.7960677,5.3369107
88499585e1fffff,2017,6.7541776,6.2335706
88499585e1fffff,2018,6.9801393,4.756186
88499585e1fffff,2019,8.333136,6.453936
88499585e1fffff,2020,7.5405555,6.004491
88499585e1fffff,2021,9.841684,7.011763
88499585e1fffff,2022,5.6787953,2.6994781
88499585e1fffff,2023,11.303148,5.2379656
88499585e1fffff,2024,7.3030863,3.2481086
88499585e3fffff,2016,8.228035,1.9520403
88499585e3fffff,2017,6.590493,1.9385911
88499585e3fffff,2018,7.681264,2.0057595
88499585e3fffff,2019,10.865656,0.8681684
88499585e3fffff,2020,6.282869,5.4286995
88499585e3fffff,2021,12.83699,4.391918
88499585e3fffff,2022,11.389296,1.9616443
88499585e3fffff,2023,6.6155834,1.7972037
88499585e3fffff,2024,8.308902,0.67891544
88499585e5fffff,2016,9.002943,-0.13165607
88499585e5fffff,2017,6.526031,2.4882767
88499585e5fffff,2018,5.984213,2.6081667
88499585e5fffff,2019,7.387957,3.1528265
88499585e5fffff,2020,8.149195,3.2342417
88499585e5fffff,2021,6.1198106,2.8296578
88499585e5fffff,2022,7.6494684,1.5220034
88499585e5fffff,2023,7.531201,6.7805753
88499585e5fffff,2024,6.14637,0.19361936
88499585e7fffff,2016,6.98616,6.7324715
88499585e7fffff,2017,7.669046,2.3036394
88499585e7fffff,2018,8.370467,5.7299137
88499585e7fffff,2019,7.717016,6.9484863
88499585e7fffff,2020,9.040752,3.1429038
88499585e7fffff,2021,6.7218404,1.3189799
88499585e7fffff,2022,7.358738,3.502642
88499585e7fffff,2023,9.244596,3.2297266
88499585e7fffff,2024,7.4136324,2.6495411
88499585e9fffff,2016,10.101078,2.4346344
88499585e9fffff,2017,6.6752305,6.120663
88499585e9fffff,2018,10.002856,5.4707103
88499585e9fffff,2019,9.552388,3.2753131
88499585e9fffff,2020,8.428475,1.0221897
88499585e9fffff,2021,10.018699,6.511321
88499585e9fffff,2022,8.865064,6.7687864
88499585e9fffff,2023,8.626439,5.4460893
88499585e9fffff,2024,9.315964,0.9165043
88499585ebfffff,2016,7.3283396,3.9236495
88499585ebfffff,2017,8.308042,0.31618863
88499585ebfffff,2018,10.635835,1.3048006
88499585ebfffff,2019,11.750884,3.845461
88499585ebfffff,2020,8.620145,4.6550584
88499585ebfffff,2021,11.0940695,4.55624
88499585ebfffff,2022,8.289122,6.6558185
88499585ebfffff,2023,10.725398,3.8116434
88499585ebfffff,2024,8.824586,3.2746546
88499585edfffff,2016,7.026607,5.89708
88499585edfffff,2017,6.66914,1.7648652
88499585edfffff,2018,8.442824,5.7132673
88499585edfffff,2019,7.3470054,6.0127826
88499585edfffff,2020,6.5187936,6.2928
88499585edfffff,2021,7.683935,6.373404
88499585edfffff,2022,9.306785,6.3584867
88499585edfffff,2023,7.350114,6.6626506
88499585edfffff,2024,11.199635,2.2003567
8849958609fffff,2020,6.4923744,1.9605678
8849958609fffff,2021,13.034434,3.7489142
8849958609fffff,2024,11.557961,1.1914455
8849958623fffff,2016,7.2108502,3.711693
8849958623fffff,2017,10.872427,0.88222253
8849958623fffff,2018,8.05024,1.7081704
8849958623fffff,2019,10.952388,0.82365924
8849958623fffff,2020,7.4229965,1.8519751
8849958623fffff,2021,12.859881,3.098444
8849958623fffff,2022,10.770174,1.1044756
8849958623fffff,2023,7.2085752,3.8436248
8849958623fffff,2024,7.0811353,4.147368
8849958627fffff,2016,10.578544,0.37530148
8849958627fffff,2018,9.14961,0.32996508
8849958627fffff,2019,9.118142,2.4430997
8849958627fffff,2020,6.161238,1.900405
8849958627fffff,2021,10.723382,0.8445028
884995862dfffff,2017,9.187099,0.4546891
884995862dfffff,2018,9.355425,1.690215
884995862dfffff,2020,12.589457,3.6248593
884995862dfffff,2021,12.862735,3.849717
884995862dfffff,2022,12.75885,4.1342206
884995862dfffff,2024,11.964731,2.2657878
8849958643fffff,2016,12.4671,3.1813967
8849958643fffff,2018,12.155297,2.752574
8849958643fffff,2019,7.863547,1.5655375
8849958643fffff,2020,6.19141,2.0439372
8849958643fffff,2021,7.3120737,1.8899723
884995865dfffff,2016,13.05624,3.1872504
884995865dfffff,2018,6.0107665,2.6679661
884995865dfffff,2020,12.434119,2.5093317
884995865dfffff,2021,12.781729,4.187841
884995865dfffff,2022,12.833742,2.82279
884995865dfffff,2023,9.949824,0.014109948
8849958681fffff,2016,7.9156623,0.10134569
8849958681fffff,2017,7.082729,1.2249486
8849958681fffff,2018,9.471594,1.4544456
8849958681fffff,2019,8.217044,1.5642607
8849958681fffff,2020,9.300739,-0.10492632
8849958681fffff,2021,10.337446,0.6773986
8849958681fffff,2022,11.417925,2.2118104
8849958681fffff,2023,8.88028,6.4611263
8849958681fffff,2024,10.971344,5.5047016
8849958683fffff,2016,12.435392,4.2055497
8849958683fffff,2017,10.575615,1.9925429
8849958683fffff,2018,9.27888,0.26556724
8849958683fffff,2019,11.601666,2.262794
8849958683fffff,2020,11.892673,4.392705
8849958683fffff,2021,10.625424,2.684928
8849958683fffff,2022,8.837892,2.7929492
8849958683fffff,2023,11.510764,3.3277636
8849958683fffff,2024,11.4642,4.369472
8849958685fffff,2016,7.870619,2.567205
8849958685fffff,2017,7.9322734,2.5503416
8849958685fffff,2018,10.873092,3.8120754
8849958685fffff,2019,8.314416,1.7048941
8849958685fffff,2020,9.54456,1.093366
8849958685fffff,2021,10.775642,5.1264052
8849958685fffff,2022,10.656641,4.578601
8849958685fffff,2023,10.60935,4.6430163
8849958685fffff,2024,9.7176485,3.5605953
8849958687fffff,2016,8.19659,1.947753
8849958687fffff,2017,10.007082,0.3268989
8849958687fffff,2018,9.62949,0.17302324
8849958687fffff,2019,8.823583,0.027078217
8849958687fffff,2020,10.626686,0.39879876
8849958687fffff,2021,7.716353,0.29866824
8849958687fffff,2022,10.816397,0.65902513
8849958687fffff,2023,11.604116,5.9875016
8849958687fffff,2024,10.218791,0.19934788
8849958689fffff,2016,10.628095,0.3531671
8849958689fffff,2017,12.660988,4.278265
8849958689fffff,2018,11.24865,3.2594368
8849958689fffff,2019,10.760574,2.6931765
8849958689fffff,2020,6.4204187,1.4768832
8849958689fffff,2021,11.673578,1.2713101
8849958689fffff,2022,11.33542,3.3714185
8849958689fffff,2023,11.561474,3.3239923
8849958689fffff,2024,7.194535,2.439019
884995868bfffff,2016,11.457935,1.9966903
884995868bfffff,2017,6.185148,2.1762407
884995868bfffff,2018,9.702542,0.5434949
884995868bfffff,2019,7.042902,1.8132514
884995868bfffff,2020,10.69639,1.5547107
884995868bfffff,2021,12.354817,2.4669902
884995868bfffff,2022,9.712812,3.139148
884995868bfffff,2023,11.702505,5.719529
884995868bfffff,2024,12.162857,4.008923
884995868dfffff,2016,9.789955,1.0861641
884995868dfffff,2017,7.2237167,3.4490016
884995868dfffff,2018,12.395712,2.9692852
884995868dfffff,2019,6.3075423,2.5916946
884995868dfffff,2020,10.748355,0.66339856
884995868dfffff,2021,9.194448,0.16403697
884995868dfffff,2022,9.000028,2.3882222
884995868dfffff,2023,8.648938,2.913673
884995868dfffff,2024,7.798879,2.436992
8849958691fffff,2016,9.271941,2.7140326
8849958691fffff,2018,11.195979,6.412746
8849958691fffff,2019,12.821013,3.6609194
8849958691fffff,2020,11.915617,5.27855
8849958691fffff,2021,12.246233,4.8628426
8849958691fffff,2022,10.757233,5.1771383
8849958691fffff,2023,6.653676,1.9629686
8849958691fffff,2024,8.525636,0.23339298
8849958693fffff,2016,11.225251,1.9880115
8849958693fffff,2017,7.6449704,1.7147409
8849958693fffff,2018,8.502094,0.18810894
8849958693fffff,2019,6.691256,2.912291
8849958693fffff,2020,7.823787,4.656555
8849958693fffff,2021,10.182526,1.9342052
8849958693fffff,2022,5.6623707,2.5440776
8849958693fffff,2023,5.8971124,2.501087
8849958693fffff,2024,6.215736,2.6666083
8849958695fffff,2017,13.007601,3.3846483
8849958695fffff,2018,8.35401,4.038652
8849958695fffff,2019,9.585694,3.8450115
8849958695fffff,2020,11.421903,2.0025208
8849958695fffff,2021,12.918737,3.5810585
8849958695fffff,2022,5.7980223,1.0425302
8849958695fffff,2023,11.074503,2.4692152
8849958695fffff,2024,8.697592,7.194427
8849958697fffff,2016,7.353486,4.2334423
8849958697fffff,2017,7.2087064,1.8556557
8849958697fffff,2018,10.82947,6.294794
8849958697fffff,2019,8.757256,2.515525
8849958697fffff,2020,9.963449,2.0958438
8849958697fffff,2021,11.54775,4.548919
8849958697fffff,2022,12.427198,2.8325071
8849958697fffff,2023,12.473171,3.9369917
8849958697fffff,2024,12.248595,4.384767
884995869bfffff,2017,10.588135,2.7013614
884995869bfffff,2018,5.9815917,2.269477
884995869bfffff,2019,10.24724,1.8247932
884995869bfffff,2020,6.4066396,0.115335524
884995869bfffff,2021,12.938508,4.299568
884995869bfffff,2022,11.636173,5.830126
884995869bfffff,2023,9.262749,6.019295
884995869bfffff,2024,12.477356,2.6472847
884995869dfffff,2016,13.335915,3.4779017
884995869dfffff,2018,13.03886,3.573701
884995869dfffff,2019,7.833945,3.8585737
884995869dfffff,2020,8.669763,-0.22664139
884995869dfffff,2021,7.594022,2.0824106
884995869dfffff,2022,11.339622,6.8820333
884995869dfffff,2023,12.472785,3.355154
884995869dfffff,2024,12.398725,2.3141527
88499586a3fffff,2018,6.983869,7.0687804
88499586a3fffff,2019,8.81599,-0.16298576
88499586a3fffff,2021,8.741088,2.698558
88499586a3fffff,2022,6.532234,5.6093764
88499586a3fffff,2023,9.485049,0.42195964
88499586a3fffff,2024,8.4261675,0.80630916
88499586a7fffff,2017,8.305642,2.101024
88499586a7fffff,2018,7.7133093,7.143175
88499586a7fffff,2019,7.813041,6.5146427
88499586a7fffff,2020,8.589456,1.2226096
88499586a7fffff,2021,6.9665995,5.784506
88499586a7fffff,2024,8.875958,2.277396
88499586abfffff,2020,12.795544,4.238562
88499586abfffff,2023,8.593231,2.6893811
88499586abfffff,2024,8.0555525,1.8823141
88499586b1fffff,2016,7.915499,1.442775
88499586b1fffff,2017,8.209309,0.6538814
88499586b1fffff,2018,8.803846,0.006486374
88499586b1fffff,2019,11.1626215,3.392497
88499586b1fffff,2020,7.9509053,0.18195432
88499586b1fffff,2021,9.529692,2.9833434
88499586b1fffff,2022,9.008945,5.743736
88499586b1fffff,2023,10.812255,2.3236878
88499586b1fffff,2024,10.617898,0.8428302
88499586b3fffff,2016,11.73992,2.9575603
88499586b3fffff,2018,10.537919,5.241725
88499586b3fffff,2019,9.611705,2.5348608
88499586b3fffff,2022,9.567986,3.7787006
88499586b5fffff,2016,11.170812,1.6270849
88499586b5fffff,2017,12.148856,3.624282
88499586b5fffff,2018,9.841643,1.8578707
88499586b5fffff,2019,9.163787,2.9906385
88499586b5fffff,2020,9.4055,2.225913
88499586b5fffff,2021,9.123242,2.536982
88499586b5fffff,2022,7.291994,7.55675
88499586b5fffff,2023,13.008266,3.6343758
88499586b5fffff,2024,10.094395,1.9932405
88499586b7fffff,2016,11.002214,1.8378267
88499586b7fffff,2017,10.551376,1.5271074
88499586b7fffff,2018,11.729478,2.5851696
88499586b7fffff,2019,11.75377,2.482627
88499586b7fffff,2020,8.829506,0.4824572
88499586b7fffff,2021,7.4626923,5.198312
88499586b7fffff,2022,7.244254,7.5108943
88499586b7fffff,2023,6.5399175,5.445394
88499586b7fffff,2024,6.5843754,3.2612271
88499586b9fffff,2016,12.907,3.5017936
88499586b9fffff,2017,6.524394,1.0173109
88499586b9fffff,2018,8.887883,0.8248123
88499586b9fffff,2019,11.656126,3.9100063
88499586b9fffff,2020,8.847154,1.8338246
88499586b9fffff,2021,10.966357,0.9795869
88499586b9fffff,2022,10.608137,2.228629
88499586b9fffff,2023,12.780693,3.779029
88499586b9fffff,2024,12.434518,2.034687
88499586bbfffff,2016,10.944994,1.2274041
88499586bbfffff,2017,7.104703,2.9722052
88499586bbfffff,2018,9.299877,5.775383
88499586bbfffff,2019,10.636472,5.4793134
88499586bbfffff,2020,10.753013,2.3037384
88499586bbfffff,2021,11.869191,3.8251765
88499586bbfffff,2022,5.678183,3.001309
88499586bbfffff,2023,11.981038,5.6707945
88499586bbfffff,2024,12.148287,5.340588
88499586bdfffff,2016,12.339935,3.5328925
88499586bdfffff,2017,12.570793,3.2835891
88499586bdfffff,2018,9.241168,1.7020948
88499586bdfffff,2019,8.331889,0.8297303
88499586bdfffff,2020,7.759915,0.17355387
88499586bdfffff,2022,10.798804,2.0677974
88499586bdfffff,2023,11.722116,6.7485847
88499586bdfffff,2024,9.846658,0.26531196
88499586c3fffff,2016,12.791225,4.140979
88499586c3fffff,2017,6.214548,0.5290136
88499586c3fffff,2018,7.5622563,1.624613
88499586c3fffff,2019,10.3662815,2.868572
88499586c3fffff,2020,6.6342626,0.6960905
88499586c3fffff,2021,11.218376,3.5519197
88499586c3fffff,2022,7.2553163,5.0540314
88499586c3fffff,2023,7.3905945,4.634505
88499586c3fffff,2024,11.409755,3.410705
88499586c7fffff,2016,6.228624,2.0397246
88499586c7fffff,2017,12.5988245,4.354402
88499586c7fffff,2018,9.015527,-0.1706688
88499586c7fffff,2019,9.834958,2.3243916
88499586c7fffff,2020,11.843989,5.403972
88499586c7fffff,2021,12.996179,3.6643105
88499586c7fffff,2022,12.447652,4.823837
88499586c7fffff,2023,11.216303,0.85580415
88499586c7fffff,2024,11.646882,5.86666
88499586d5fffff,2017,6.2250156,1.739214
88499586d5fffff,2018,13.0541725,4.068102
88499586d5fffff,2019,13.041927,3.2807002
88499586d5fffff,2020,6.0109463,1.681938
88499586d5fffff,2021,7.3915496,1.7588843
88499586d5fffff,2022,11.269627,5.3954
88499586d5fffff,2023,11.627518,6.560897
88499586d5fffff,2024,8.30507,0.26306894
88499586ddfffff,2018,12.629571,3.966276
88499586ddfffff,2021,12.874313,2.7942994
88499586ddfffff,2024,7.9675584,0.37907648
88499586e1fffff,2016,6.6073656,1.7909533
88499586e1fffff,2017,6.0692663,2.0961301
88499586e1fffff,2018,6.523895,1.9900175
88499586e1fffff,2019,12.691929,3.7100146
88499586e1fffff,2020,13.105027,3.1904702
88499586e1fffff,2021,6.676647,2.1747217
88499586e1fffff,2022,11.194193,1.0085876
88499586e1fffff,2023,11.405757,3.0709321
88499586e1fffff,2024,6.7692127,2.0125422
88499586e3fffff,2016,9.24943,2.7342796
88499586e3fffff,2017,13.128375,3.2440486
88499586e3fffff,2018,10.8895035,2.4466867
88499586e3fffff,2019,12.097259,2.0735133
88499586e3fffff,2020,12.302159,2.0504072
88499586e3fffff,2021,11.586913,2.9517746
88499586e3fffff,2022,9.1004305,4.6291056
88499586e3fffff,2023,11.506267,5.582008
88499586e3fffff,2024,11.511279,3.2477925
88499586e7fffff,2016,12.154044,2.0175467
88499586e7fffff,2017,10.430716,1.269321
88499586e7fffff,2018,11.75544,4.569035
88499586e7fffff,2019,7.751262,1.6495445
88499586e7fffff,2020,11.559885,2.0059168
88499586e7fffff,2021,6.597586,2.5939188
88499586e7fffff,2022,11.969187,3.097798
88499586e7fffff,2023,7.942208,2.1371667
88499586e7fffff,2024,10.694764,4.295606
88499586ebfffff,2016,8.952122,1.6452948
88499586ebfffff,2017,9.241312,-0.13087118
88499586ebfffff,2018,10.352495,4.060427
88499586ebfffff,2019,5.8789363,2.6157262
88499586ebfffff,2020,9.160097,-0.092911325
88499586ebfffff,2021,7.245864,1.6493104
88499586ebfffff,2022,11.840245,5.536132
88499586ebfffff,2024,11.290171,6.4059353
88499586edfffff,2018,7.742478,0.2953372
88499586edfffff,2019,13.06321,3.2626722
88499586edfffff,2020,9.380345,2.0101912
88499586edfffff,2021,6.956076,0.76239896
88499586edfffff,2022,12.910401,3.9121802
88499586edfffff,2024,7.4491863,4.14631
8849958705fffff,2016,10.682215,0.38731444
8849958705fffff,2017,8.20288,0.044498578
8849958705fffff,2018,7.3467436,2.1551366
8849958705fffff,2019,7.933126,7.105451
8849958705fffff,2020,10.977167,1.9500974
8849958707fffff,2016,10.012309,2.208579
8849958707fffff,2017,9.11262,0.40514174
8849958707fffff,2018,8.926293,0.44429544
8849958707fffff,2019,9.145836,1.6208061
8849958707fffff,2020,7.812586,0.20336837
8849958707fffff,2021,11.325926,6.0508966
8849958707fffff,2022,9.229065,-0.18731448
8849958707fffff,2023,12.564522,4.8123302
8849958707fffff,2024,11.647108,6.3973937
884995870dfffff,2016,11.802787,1.4204582
884995870dfffff,2017,8.635143,-0.23567945
884995870dfffff,2018,11.328036,3.0516303
884995870dfffff,2019,11.425494,0.96084887
884995870dfffff,2020,6.9946666,1.7517182
884995870dfffff,2021,9.161206,2.7468395
884995870dfffff,2022,9.941611,5.112496
884995870dfffff,2024,6.81593,6.0148
8849958721fffff,2016,9.646483,-0.046097077
8849958721fffff,2017,9.575503,3.1661863
8849958721fffff,2018,6.527464,3.1561685
8849958721fffff,2019,8.10369,3.1593385
8849958721fffff,2020,7.3550763,2.057257
8849958721fffff,2021,11.588459,4.722287
8849958721fffff,2022,9.155168,1.0196055
8849958721fffff,2023,8.209115,5.837406
8849958721fffff,2024,5.9584117,2.5685198
8849958723fffff,2016,7.5965424,4.1239834
8849958723fffff,2017,8.57742,4.46197
8849958723fffff,2018,9.172827,5.924412
8849958723fffff,2019,10.249677,4.9756618
8849958723fffff,2020,10.213604,1.8162771
8849958723fffff,2021,9.241276,3.329767
8849958723fffff,2022,8.297725,6.358245
8849958723fffff,2023,8.714652,6.7666025
8849958723fffff,2024,10.773422,6.8631043
8849958725fffff,2016,10.766155,6.4855385
8849958725fffff,2017,6.9686604,2.5120847
8849958725fffff,2018,8.680725,3.6754744
8849958725fffff,2019,10.030909,3.2087843
8849958725fffff,2020,6.8675056,6.496874
8849958725fffff,2021,7.887645,2.8767557
8849958725fffff,2022,12.809644,4.262239
8849958725fffff,2023,11.521354,6.6209264
8849958725fffff,2024,7.5723057,3.0485322
8849958727fffff,2016,8.381004,2.5872042
8849958727fffff,2017,11.714382,3.5731118
8849958727fffff,2018,8.777496,5.067946
8849958727fffff,2019,10.141821,5.7673607
8849958727fffff,2020,9.771508,5.1339645
8849958727fffff,2021,10.851354,5.199314
8849958727fffff,2022,9.24187,6.6857667
8849958727fffff,2023,10.021428,5.3553867
8849958727fffff,2024,9.947207,2.8979127
8849958729fffff,2016,12.014148,2.8331106
8849958729fffff,2017,12.522215,2.6863065
8849958729fffff,2018,12.146517,2.1677904
8849958729fffff,2019,13.042971,4.2632422
8849958729fffff,2020,8.155773,1.7619456
8849958729fffff,2021,9.859087,2.3693926
8849958729fffff,2022,11.636053,1.5427271
884995872bfffff,2016,10.006266,2.0098143
884995872bfffff,2017,13.086076,3.2305584
884995872bfffff,2018,11.909196,5.7522635
884995872bfffff,2022,10.596208,0.3716995
884995872dfffff,2016,10.510024,1.4310452
884995872dfffff,2017,10.584002,0.9582261
884995872dfffff,2018,7.9288087,3.783646
884995872dfffff,2019,8.845488,3.8865657
884995872dfffff,2020,12.932518,3.4687104
884995872dfffff,2021,11.120703,1.4126377
884995872dfffff,2022,11.114359,6.4518766
884995872dfffff,2023,11.862312,2.2718432
884995872dfffff,2024,6.877798,5.241757
8849958731fffff,2016,9.05267,3.18527
8849958731fffff,2017,9.765911,3.9752629
8849958731fffff,2018,8.364174,3.334681
8849958731fffff,2019,11.386599,5.4469385
8849958731fffff,2020,9.272997,2.4412892
8849958731fffff,2022,12.156092,5.402597
8849958731fffff,2024,12.936924,3.1385314
8849958733fffff,2016,10.039263,2.3128154
8849958733fffff,2017,9.167316,3.5496109
8849958733fffff,2018,8.603314,5.092004
8849958733fffff,2019,7.201332,2.359463
8849958733fffff,2020,9.073041,0.3234544
8849958733fffff,2021,7.82471,0.18198882
8849958733fffff,2022,7.3723154,5.96612
8849958733fffff,2023,12.267876,3.7895095
8849958733fffff,2024,10.685193,0.86193
8849958735fffff,2016,7.020324,2.9590597
8849958735fffff,2017,9.620446,3.3961532
8849958735fffff,2018,10.902307,4.389384
8849958735fffff,2019,10.292265,5.8089824
8849958735fffff,2020,12.307593,2.865069
8849958735fffff,2021,11.108219,4.519752
8849958735fffff,2022,7.0451345,6.1642776
8849958735fffff,2023,10.895649,2.5578177
8849958735fffff,2024,9.131573,5.4331355
8849958737fffff,2016,12.486951,3.1783996
8849958737fffff,2017,10.224429,1.2636449
8849958737fffff,2018,7.9159,6.48211
8849958737fffff,2019,9.163961,3.362595
8849958737fffff,2020,7.3208313,3.7906933
8849958737fffff,2021,8.524275,0.90100175
8849958737fffff,2022,7.8114386,6.4400997
8849958737fffff,2024,11.190716,3.3536015
8849958739fffff,2016,10.170377,2.4477894
8849958739fffff,2017,10.925964,0.99896157
8849958739fffff,2018,6.6516886,1.4396654
8849958739fffff,2019,9.5652685,0.2599862
8849958739fffff,2020,8.085402,1.4761668
8849958739fffff,2021,6.308331,2.061337
8849958739fffff,2022,7.9418936,3.9784994
8849958739fffff,2023,11.677333,6.378466
884995873bfffff,2016,10.56994,0.3291687
884995873bfffff,2017,8.214785,1.7086468
884995873bfffff,2018,6.363036,2.514237
884995873bfffff,2019,11.656782,1.807985
884995873bfffff,2020,9.179883,0.31362128
884995873bfffff,2021,12.373313,4.3175983
884995873bfffff,2022,11.856174,3.4015095
884995873bfffff,2023,12.091043,2.4275997
884995873bfffff,2024,7.709842,0.42781758
884995873dfffff,2016,12.843534,3.086606
884995873dfffff,2017,10.076851,0.05677635
884995873dfffff,2018,7.1814723,3.9009955
884995873dfffff,2019,10.134754,0.3653809
884995873dfffff,2020,6.4391627,3.151057
884995873dfffff,2022,12.318491,2.1888795
884995873dfffff,2023,10.419458,0.3053348
8849958757fffff,2018,10.621741,1.1010667
8849958757fffff,2019,8.818157,0.32659099
8849958757fffff,2020,12.835303,3.4694903
8849958757fffff,2022,8.879536,-0.26807696
8849958757fffff,2023,6.899071,1.791918
8849958757fffff,2024,12.35559,1.9909291
8849958761fffff,2016,12.475385,2.501394
8849958761fffff,2017,12.14194,2.1906476
8849958761fffff,2018,11.937295,2.7238288
8849958761fffff,2019,10.861937,1.2485507
8849958761fffff,2020,7.308139,2.1263566
884995876bfffff,2016,11.017322,1.3200934
884995876bfffff,2018,12.573071,2.6520693
884995876bfffff,2022,7.0240736,6.7115836
8849958c01fffff,2016,8.111869,6.6385
8849958c01fffff,2017,8.09619,6.395236
8849958c01fffff,2018,8.213083,6.0175557
8849958c01fffff,2019,7.4672637,6.451174
8849958c01fffff,2020,8.282385,6.9587865
8849958c01fffff,2021,8.396097,7.0414186
8849958c01fffff,2022,7.153489,7.7227764
8849958c01fffff,2023,8.181343,6.7416315
8849958c01fffff,2024,8.772565,5.8824563
8849958c03fffff,2016,8.095934,5.926621
8849958c03fffff,2017,7.203925,6.372355
8849958c03fffff,2018,8.005765,6.301542
8849958c03fffff,2019,7.5610514,7.424581
8849958c03fffff,2020,7.096797,5.1404448
8849958c03fffff,2021,7.4130154,6.824983
8849958c03fffff,2022,7.156419,7.5253367
8849958c03fffff,2023,7.307808,7.102989
8849958c03fffff,2024,7.446899,3.1725922
8849958c05fffff,2016,7.1349506,7.6685166
8849958c05fffff,2017,7.107744,7.6841493
8849958c05fffff,2018,7.3813305,7.264749
8849958c05fffff,2019,7.243372,7.5439262
8849958c05fffff,2020,10.331695,5.9885473
8849958c05fffff,2021,8.480753,6.56032
8849958c05fffff,2022,7.317978,6.833768
8849958c05fffff,2023,6.2318,4.8856716
8849958c05fffff,2024,7.832078,6.9026823
8849958c07fffff,2016,5.758133,-0.034130853
8849958c07fffff,2017,5.553762,0.5020813
8849958c07fffff,2018,5.446029,0.50513256
8849958c07fffff,2019,5.490083,0.5558988
8849958c07fffff,2020,5.5104127,0.48011094
8849958c07fffff,2021,5.5000587,0.5376674
8849958c07fffff,2022,5.5819044,3.0054374
8849958c07fffff,2023,12.356496,5.095799
8849958c07fffff,2024,5.978818,2.7459867
8849958c09fffff,2016,8.818363,0.30045703
8849958c09fffff,2017,7.425362,1.1780175
8849958c09fffff,2018,7.1211395,3.5534358
8849958c09fffff,2019,7.7049747,2.7730849
8849958c09fffff,2020,9.18468,3.451469
8849958c09fffff,2021,10.385774,5.825834
8849958c09fffff,2022,11.508491,5.1870575
