h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
8849958001fffff,2022,0.008277889866269874,0.6339457403171487,-0.5330971414167196,-0.9200911077299512,-0.3412770273739779,2.122209392242546,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,0.42815150769461374,1.7060593171186842,-1.8012117932997653,-0.051379451649515455,0.31135002985217897,-0.5384757318054517,-0.5494062357443811,0.2330995045618838,-0.5803235156896343,-1.1761694949428756,2.42871238015887,-0.9591258033988117
8849958001fffff,2023,0.5576752224944846,-1.406275374037648,-0.49278228540059726,-0.9200911077299512,-0.3412770273739779,2.2997967480334056,0.5424314275374228,-0.6106211328310693,1.2728436586189908,3.4166875112195174,-1.7982868503261185,1.963428872177644,0.04688255023201957,-0.42965664821075217,-0.4124079338260513,-1.300921533432816,1.250185227376814,1.234019838855336,-1.316501965222579,-0.2676875567224923,0.8848988652513784,-1.042704809302053
8849958001fffff,2024,0.9914099587799173,0.15932588108303286,-1.2184496936907985,-0.08286996424575199,-0.3412770273739779,0.056588043306762155,0.4036255970006678,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,1.014056338752701,-0.30064916856659213,-0.2657649890872676,-0.220608723795332,0.9589229447221745,-0.6237492754085122,0.1285561991156812,0.1051623189755027,1.5604059230837966,-0.4488806302733721,-1.8043246768455428,-0.8798348309076722
884995800dfffff,2016,-1.6898593200754848,2.399664377467846,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,-0.8967756562020611,3.2996199704720564,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,-1.7982868503261185,2.4447433647554395,-2.923269073301206,1.9947562933862661,-0.8071850049232678,3.1437909237812516,0.47524153512366785,0.45408191602926956,-0.8647560984637265,-0.6588998746164372,-1.8043246768455428,-1.669486986524119
884995800dfffff,2018,-0.5754567760512083,1.5010397139179377,-1.2184496936907985,0.40550903612003086,-0.3412770273739779,0.6127168680202424,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,1.54137068670498,-2.669223118883639,0.442902766703116,0.7524595910431136,-0.9190385084008126,-2.158673060263601,-0.9519464314425431,2.663906030703125,1.3751504908822498,0.4495350260830734,-0.534413559744219,-1.545754163198209
884995800dfffff,2019,-0.5754567760512083,2.0212960980784103,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,0.6127168680202424,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,-0.6850676713157523,1.081018969118352,-0.39864019329796435,-0.051379451649515455,-0.9190385084008126,0.2716229324236229,-0.9519464314425431,0.2330995045618838,-2.1447027209471416,4.107370198391459,-0.534413559744219,-1.545754163198209
884995800dfffff,2020,0.17505922298554955,0.9807833297574643,-0.33728212648126843,0.21613758699860486,-0.3412770273739779,-0.8967756562020611,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,1.0642767528433943,-0.2583532051680734,-0.7593014618698561,0.1782888462626644,-0.04018955250581862,-1.1171176348262193,0.9457430625630777,-0.11415857060115062,2.8836590102377033,-1.98902175545585,-0.7158294336158367,-1.3245438628645767
884995800dfffff,2021,-1.1591914419686866,0.9807833297574643,-1.2184496936907985,-0.03635767849662982,-0.3412770273739779,2.122209392242546,-0.7762239625617496,0.8652879557277162,1.1645535816717116,-0.5786639455694739,-0.3139946116456303,1.081018969118352,-1.8012117932997653,1.0204059386073225,1.9518680808561681,-2.158673060263601,-0.5494062357443811,0.2330995045618838,0.9840556895678729,-1.1761694949428756,0.7354975573571046,-0.9591258033988117
884995800dfffff,2022,0.5920125557837483,-0.05972943856348213,-0.19042086527968013,-0.9200911077299512,-0.3412770273739779,-0.8967756562020611,1.091871173412078,1.603242500007109,-0.6763777264320344,-0.5786639455694739,1.54137068670498,1.081018969118352,-0.39864019329796435,-1.6590575370347727,4.0025156446111545,0.2716229324236229,0.2556741556519429,-0.9823037585087366,-0.9714183170040112,-1.98902175545585,-0.534413559744219,-1.545754163198209
884995800dfffff,2024,0.8573464948371473,0.12945470113123556,-1.2184496936907985,-0.9200911077299512,-0.3412770273739779,2.3966625784647833,-0.7762239625617496,-0.6106211328310693,-0.6763777264320344,-0.5786639455694739,-0.5838659277693553,2.4447433647554395,-2.005222207845482,0.24092565478416794,0.5350570368072686,-0.8330570642523878,0.47524153512366785,1.7799763848335826,-0.8647560984637265,-0.6588998746164372,-0.4189670945531895,-1.669486986524119
