h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16
88499580d7fffff,2022,-0.47411644,1.3778292,-1.3791859,2.8850152,1.4477037,-0.7290772,-0.8469662,0.77606803,0.20047984,0.12041461,1.1549624,-0.61802036,0.1699203,-0.9587305,0.77241755,-0.20214626
88499580d7fffff,2023,-1.5404872,2.6768363,-1.3095003,1.0572954,0.4270887,0.6777127,-0.62039983,0.12204535,1.8092661,-0.0046476545,0.91137534,0.26483127,-0.8674918,0.85751057,-0.68608266,1.521317
88499580d7fffff,2024,0.022053717,0.5567978,-1.3908587,1.7705189,-0.8951589,-0.5227353,0.1568493,2.7246387,-0.1562208,1.2947229,0.69750994,-0.59013206,-1.1651496,-0.6821679,2.2701857,0.18997441
88499580dbfffff,2017,-1.3152455,-0.5179016,-1.1422869,1.4185401,-2.2521045,1.5246865,-1.0214949,0.44957155,0.17428549,1.8995043,-0.4274629,0.14474387,-0.3984603,-0.24373582,0.1442374,2.606329
88499580dbfffff,2018,-1.055633,0.9582509,-0.2926986,0.28725538,-0.58812773,-0.7844437,-0.39774555,-1.1210774,-0.21140853,1.2066059,0.16280153,0.37625575,-0.98767835,-0.59512055,0.0992838,-0.67936736
88499580dbfffff,2019,-0.98086035,-1.42719,0.75977576,1.8100138,-1.0989382,-1.980938,-1.2849053,-1.3999556,1.4794472,0.17613657,1.3106943,2.6001313,0.2263468,-0.5357066,-0.88949084,2.00343
88499580dbfffff,2020,-0.9808264,-1.0575545,0.41704997,1.7121252,0.45672947,-0.13123892,-1.843162,0.08545245,0.45824525,1.1112567,0.71384245,0.77857876,-0.8069302,-0.5820624,-1.3526852,0.7028539
88499580dbfffff,2021,-1.0456228,-1.399894,-1.8109437,2.1281865,-1.1098847,0.5615624,-1.3437073,0.3747134,-0.33562455,0.91919994,0.24024676,1.0548741,-1.37135,-1.276424,-0.71742666,0.77324015
88499580dbfffff,2022,-1.3590134,-0.72488624,-1.7833785,1.5161815,0.2336673,1.7095623,-0.66391325,0.5993148,0.012149303,1.3856881,-0.46112987,0.27426058,0.07374326,-0.8901568,-1.061141,1.9395134
88499580dbfffff,2023,-0.8692119,-1.2729539,-1.1499355,2.7330532,-0.74863696,-0.04366644,0.13247941,1.2544707,-0.51596826,-0.6662673,1.9398247,0.99826074,-2.433286,-1.5162469,-2.261752,1.2530887
8849958115fffff,2020,-0.85422826,1.1029264,-0.23337916,1.3082436,-0.94439083,0.6449728,-1.5118521,-0.8623003,0.30653694,1.4555734,1.222261,0.099247,-0.86986697,-1.0997176,0.20084234,-0.4494216
8849958115fffff,2022,-0.38237128,-0.15354076,-1.0966275,1.5204813,0.13321456,-0.1885614,-1.0987294,-0.7344943,0.039338138,1.4773322,0.7577659,0.55781734,-1.4056377,0.13461292,1.061668,-0.071096115
8849958115fffff,2024,-2.944852,0.27760306,-3.3698087,2.2368252,0.79524165,-0.03280871,-3.0511377,-0.58538103,2.417586,0.33661154,-2.6196816,-0.28636745,0.022946956,0.03413895,2.7366543,-0.26743063
884995813bfffff,2018,-0.84346384,-0.09620999,-0.23287179,0.7580471,-0.273026,1.7795752,-0.42809212,0.50227654,1.5780245,1.3888772,0.5651373,1.2144544,-1.0628091,-1.1815434,-1.0997503,0.19677716
884995813bfffff,2019,-0.97047025,0.24857573,-2.627994,1.1797127,-0.11333767,-0.023721794,-1.1874828,1.8358927,0.5682313,-0.34783342,-0.6395127,1.0031322,0.29484937,0.6363642,0.18487942,1.1464355
884995813bfffff,2020,-0.70470434,-1.9048462,-0.7441857,2.5112386,-0.07624235,0.59973,-1.0814375,-2.3442373,2.2477756,0.0035345817,0.009660285,0.124286346,-2.508233,-1.1268753,-0.26764002,1.0528073
884995813bfffff,2021,-0.020929417,-1.1910228,0.3597437,1.8884413,-0.083173186,0.045233935,-0.6239014,0.7814377,-0.16163573,1.4729726,-0.16166045,1.4495959,-2.510556,0.7091816,-0.7793806,0.007796362
884995813bfffff,2023,-0.793687,0.73394114,-1.9034961,1.8266733,0.30981505,-0.6069712,-1.5949876,0.99159074,-0.30688646,0.11751384,-0.6722317,-0.5003861,-1.4495106,-0.6366976,-1.362878,0.7094242
884995813bfffff,2024,-0.23494615,0.28481042,-2.0645392,2.0367832,-2.0291133,-0.8378293,-0.44786885,2.762427,0.47786918,-0.245389,-1.2127166,0.24302061,-3.0762613,-1.5970943,0.21647768,-0.93013376
8849958183fffff,2016,0.40246323,0.35975182,-2.0298963,0.5835983,-0.8910082,1.3596522,-1.6975625,1.0486698,1.8881189,1.7907661,0.39613798,1.2108124,-2.7086155,-0.5869782,0.24753602,0.760091
8849958183fffff,2018,-1.2587368,-0.105029784,-0.304783,2.3577747,0.35990843,0.48994255,-1.0173377,-0.11641604,-0.059849136,0.5651293,0.85669893,-0.6153182,-0.6183267,-1.5883299,0.67323524,-1.693955
8849958183fffff,2019,-0.7569532,0.6389228,-1.417645,1.9371581,1.6092725,0.55092824,1.0648762,-0.63776755,0.06339169,0.4350383,0.4229726,0.31159362,-1.1602886,0.44911787,0.27005523,-0.14463545
8849958183fffff,2020,-0.21390963,0.9734939,-0.17035492,2.4206474,0.019038983,-0.5337116,0.42940643,1.3077465,1.2311883,0.21721902,-0.1823376,0.046323985,-1.2608181,-0.95349526,-0.41197297,-0.0727666
8849958183fffff,2023,-1.0832022,1.4114069,1.1513528,3.2575026,-1.4845046,-0.40097687,-0.5126132,-0.48332825,2.636951,0.288522,1.4442128,0.7776695,-1.0516776,-0.21540435,-0.42710033,1.5118964
8849958189fffff,2018,-0.43089134,2.7777693,-2.1629407,2.0523145,1.7169081,-0.37858135,-0.20337765,0.51155704,2.5362577,-0.50155026,0.68523836,-0.758281,-1.3677553,-0.30512196,-0.16582072,2.230007
8849958189fffff,2019,0.2010085,1.3097665,-0.5284679,2.2625759,0.011601742,0.7871101,-0.45209146,0.3847234,0.005083151,1.0876967,-0.48583835,-0.18869272,-0.81271964,-0.47510675,-0.9947465,0.5147009
8849958189fffff,2020,-0.04612701,-0.95799726,-0.94189394,2.2912965,-2.3303642,-0.24200201,-0.46535903,1.3608297,0.21910132,0.29040784,-0.44524565,1.4767388,-1.0463625,-0.43031114,0.12230102,0.9909573
8849958189fffff,2021,-0.056594845,-0.2724658,-2.0426025,1.9005716,-0.5597734,-0.424415,-1.5004324,-0.18633066,0.68982226,0.14821094,-0.24636732,-0.35076475,-2.04977,-1.3263747,0.13183364,0.8503149
8849958189fffff,2022,1.0842755,0.7085391,-0.9691383,1.5136781,0.5321892,0.7425093,-0.36818522,0.116426736,1.5620922,-0.09700329,0.5754572,0.6685264,-2.193798,0.05160536,-0.7134589,0.56026316
8849958189fffff,2023,0.6360295,1.8005737,-3.1560419,2.7093809,-1.179408,-2.678853,-1.4930799,2.5997262,0.42000085,-1.4263636,-0.26893365,1.3674394,-2.1913757,-1.9772102,-1.29804,-0.15118852
884995818bfffff,2016,-1.7085649,-0.9830155,-0.10585973,1.515806,-0.31143922,-0.06907897,-0.5321092,0.7987288,-0.54714054,0.26102382,0.3527511,-0.59642404,-1.7375387,1.3843457,0.11735991,0.689179
884995818bfffff,2017,-0.2054116,1.2813513,-1.5973177,1.0528222,0.23340744,0.42770195,-1.475705,0.5450441,-0.21049893,1.02549,0.6778411,-0.46994892,-0.5308224,0.43378147,0.13285114,1.5616765
884995818bfffff,2018,-0.7271525,0.106582746,-0.105151124,0.8496709,-0.16819587,-0.00786394,-1.9583195,1.4401226,0.78849286,-0.11146455,1.0853117,-0.11018514,-0.7659153,-0.16554555,-0.4288013,0.22855778
884995818bfffff,2019,-0.14555739,0.4986017,-0.6433538,1.2455354,0.7669153,-1.1569153,-0.31541887,0.48505813,-0.69539636,0.30877364,0.4432301,-0.5497919,0.009948706,-0.68674296,-0.09788999,0.41832182
884995818bfffff,2020,-0.8770129,0.6899092,-2.3292687,1.7713631,0.30832797,2.0313551,-0.10011903,0.29884872,1.1025748,0.21041839,-0.67868507,0.032899994,-0.72381157,-1.2590563,-1.4661144,1.7434207
884995818bfffff,2021,-0.5866953,1.0589138,-1.6025155,0.59217024,0.5860395,1.3832798,-0.19639896,-0.62977594,0.892473,0.5846778,0.25921735,-0.88380957,-2.6869543,0.42045236,0.10761893,0.65215975
884995818bfffff,2022,-2.054403,-0.13238254,-1.4035165,1.3658938,1.5798234,-0.70449656,-0.36670607,-0.28780374,0.40923828,0.1690285,-0.27217796,-0.80247533,-1.5110973,0.16320929,0.30381188,-0.09306149
884995818bfffff,2023,-1.2239441,0.96039385,-2.1759114,2.2242732,-0.028555041,-0.20185587,-0.67235065,-0.4932355,-0.09262533,-0.4483921,-1.0287325,-0.7024926,-2.4066637,-1.3642255,-0.6474358,-1.2693706
884995818bfffff,2024,-0.22181231,1.513358,-1.7922894,0.8037495,-0.8278028,-0.45983303,-0.050393328,-0.83694404,0.6969918,0.29173312,0.65896267,0.32119024,-2.6296718,-0.4325223,0.05291083,0.9356485
8849958195fffff,2016,-0.5289216,0.45755064,0.78181136,1.8659359,0.39555246,-0.5441155,-0.56896245,1.3356911,1.1428578,0.66885865,-0.5576365,0.029620487,-1.4281207,1.3368716,-0.17215642,0.46433625
8849958195fffff,2017,-1.8496408,0.8403691,-0.5803878,0.97148013,-0.06615434,0.50588816,-0.22676837,-0.8305128,0.2678685,-0.63877857,0.16520187,-0.9228264,-0.56532276,-0.16587856,-0.11511083,-0.5260083
8849958195fffff,2018,-1.162186,-0.05744067,-0.4736863,0.6597468,-0.58201385,-0.22457194,-0.21995385,-0.3024421,-0.5123017,0.27483743,0.005521511,0.6794075,-0.4230877,0.95028913,-0.25314412,0.42307788
8849958195fffff,2019,-0.2776158,-0.041685108,-0.4473367,0.4749543,0.22761306,0.06680427,0.24031338,-0.5109274,-0.2739098,-0.07909777,0.36796957,-0.5748829,-0.51767266,-0.15762699,0.005565271,0.4209446
8849958195fffff,2020,-0.7534433,0.5904233,0.21764362,1.6596397,-0.5920012,-0.39563173,-0.18949796,1.099857,-0.3870754,-0.10606761,0.29049933,-0.026404168,-0.15970032,-0.41602772,-0.88900656,-0.0028512215
8849958195fffff,2021,-0.6277129,1.380845,-1.2996262,1.7470326,-0.43458417,-0.8287289,-0.6896376,-0.06921532,0.32378858,-0.04900488,-1.2626994,-0.35158065,-0.4303494,-0.13316803,0.040797338,0.31899267
8849958195fffff,2022,-0.3181422,0.53130907,-0.59586424,1.4993726,-0.09819429,-0.0038773606,-0.89987534,0.14760925,-0.023992155,-0.20332715,-0.061558396,-0.6044963,0.58491457,-0.055933725,1.2957104,-0.74453783
8849958195fffff,2023,-1.4962212,0.3559501,-1.1168879,0.9027874,-1.1124365,0.61688507,-0.91756266,-1.098382,0.10934613,-0.92768085,0.2276816,-0.60617137,-1.4004685,0.2988228,-0.61164016,0.70712066
8849958195fffff,2024,-0.07835131,-0.69726706,-0.89489275,1.7762113,-0.10493089,-0.14571346,-0.38837278,0.25035605,-0.04484191,-0.07832384,0.21346712,-0.85350794,-2.0456378,-0.6616388,-0.8349402,1.5132871
8849958199fffff,2016,-0.9951842,0.42762518,-1.2955773,1.5397745,1.0243825,0.006073079,-0.9553287,-0.8769501,0.39976364,0.951872,-0.34936032,-0.36085385,-1.7776731,0.03647497,-0.21342357,0.27045083
8849958199fffff,2017,-0.69742167,0.60423833,-0.6004711,1.3708814,-0.21021888,1.5952954,-1.4036115,-0.668824,-0.29071808,0.07507856,0.21630505,-0.73337716,-0.39118385,0.3778755,-0.055646896,-0.56095994
8849958199fffff,2018,-0.35795724,0.79319584,0.013798522,0.47551972,-0.5417399,-0.31587642,-1.1089015,0.23713541,0.12929957,-0.564601,0.30888405,-0.04942892,-0.4807285,0.029099183,-1.0286839,-0.061261065
8849958199fffff,2019,-0.70294684,1.4003819,-0.08037342,1.5440214,-0.039512604,-0.25800833,-0.46212846,-0.18079378,-0.034064237,0.6957501,-0.30627483,-0.83097655,-0.7928627,-0.03917057,-0.40752456,0.2763465
8849958199fffff,2020,-1.1318479,1.7938701,-1.2486593,1.7390968,0.403148,-0.8230881,-1.4657761,0.3085822,0.63978785,-0.47878128,-0.32121915,-0.14007355,-0.97195494,-0.10069402,-1.2696685,0.23751378
8849958199fffff,2021,-0.45588428,0.19229355,-1.3441027,1.1359912,-0.13007163,1.2699625,-1.5071421,0.6253802,0.29661882,1.0190936,0.04285391,0.017623719,-1.2869871,-0.22941525,-0.020086547,-0.2075522
8849958199fffff,2022,-0.3003224,-0.31982896,-0.98687714,1.9527768,-0.22468917,0.19023658,-0.12726955,0.24723442,0.30776027,-0.09548674,0.7069485,1.18509,-1.475846,-0.84902376,-0.98162025,-0.039325472
8849958199fffff,2023,-1.1448338,0.98933816,-0.65801287,1.072688,-1.3086445,-0.4626004,-1.7679583,0.6090428,1.58874,-0.020117074,2.4510791,-0.1593844,-0.22711946,-0.40785548,2.0668962,0.37132785
8849958199fffff,2024,-1.0409858,1.4183843,-2.1641197,0.7596818,-1.5230047,-1.5072567,0.04684587,1.167209,0.38582054,0.38528746,0.3904411,0.9772396,-2.2217128,-2.2136536,0.7964834,-1.6433982
884995819dfffff,2016,-0.76446277,-0.416729,-0.86612093,1.367232,-0.7831966,-0.39064524,-0.7555316,-0.76659507,0.69266206,-0.1630684,-1.3007511,-0.4005513,-1.5319431,0.23376137,0.37477985,0.09813874
884995819dfffff,2017,-1.0180297,-0.12329741,-0.89857256,0.7898266,-0.3308915,0.54006267,-0.5268385,-0.60591596,0.40742183,-0.50980514,-0.2247525,0.1731558,-0.9725077,0.47084466,-0.3023593,-0.07091827
884995819dfffff,2018,-1.2421511,0.15378243,-0.39914235,0.24981461,-0.6486529,0.2553435,-0.660114,-0.011934284,0.4555683,-1.0270628,-0.23045836,-0.65665907,-0.3917882,0.27773064,-0.17563376,-0.19929163
884995819dfffff,2019,-0.8481313,-0.06711692,-0.87483567,-0.2820535,-0.4961798,-0.016909506,-0.11558814,-0.06618265,0.2405478,-0.041614518,-0.24463925,-0.3999289,-0.5504466,-0.30901396,0.6205259,-0.18624966
884995819dfffff,2020,-0.30332792,-1.2724082,-0.47992235,1.0736526,-0.44616392,-1.4640582,-0.7427123,-0.007148409,-0.59005034,0.09529329,-0.032613788,0.29334813,-1.6553185,-0.95405006,-0.89930874,0.120021135
884995819dfffff,2021,0.2665664,0.05803268,-0.62943393,0.54478526,-0.51399845,-0.0055545243,-0.42336085,-0.23573658,0.65526223,0.40949565,-0.20669723,0.31577757,-1.4362922,0.24034478,0.1650488,0.38509372
884995819dfffff,2022,-0.37864393,0.84543693,-0.7547144,1.2649419,0.032930747,1.4008894,-0.44649178,-0.0399713,0.8062427,-0.42253697,0.46946895,-0.74689436,-1.4997671,-0.7849772,-0.98924893,0.15455307
884995819dfffff,2023,-0.542463,1.3818822,-0.37695968,0.50978047,-0.4968352,-0.23498143,-1.1263918,-0.0014850254,-0.42479825,-0.47497845,0.21478772,-0.63538855,-1.096614,0.16150159,-1.4396708,0.33528304
884995819dfffff,2024,-1.7144108,0.19069752,-0.77976656,1.0024127,-0.40133452,0.11630143,-0.50909036,-0.34414202,-0.019423809,-0.66864735,0.9336486,-0.9505522,-0.61525065,-0.17945899,-0.1775348,0.86633915
88499581b1fffff,2017,-1.0686171,0.13278139,-0.71567655,1.0641972,-1.0734214,0.3860348,-0.500378,0.17018071,0.14510317,0.109677516,0.075876325,0.8592596,-0.8451028,-1.1111568,-1.2217569,-0.24117145
88499581b1fffff,2019,-1.0978255,-0.097187325,-0.45021275,1.6042775,0.7359334,-0.15814921,-1.2077081,-0.5722645,-0.8027867,1.4047308,-0.073767856,-0.7792817,-0.4699159,-1.2941552,1.1478679,-1.5745764
88499581b1fffff,2020,0.022703595,0.6384949,0.0007434249,1.4855696,-0.22281782,-0.6956053,-0.08586779,1.6975203,0.17003414,1.0649289,-0.6292425,-1.027532,-0.80542994,0.31749386,0.4954049,1.0835676
88499581b1fffff,2021,-0.951727,1.3313372,0.23414105,0.58191246,-0.77812815,-0.026274845,-0.3115301,1.5002698,1.4838625,3.0924976,0.5179867,0.23470475,-3.1135004,-0.6827487,0.8030459,-0.2131163
88499581b1fffff,2022,-0.61203504,-0.6528192,-1.794853,2.4611516,-0.8238683,-0.97066265,-0.48186767,-1.1657685,0.51711524,-0.474676,0.14453125,0.15944552,-3.4776256,-1.9087789,-0.9621155,0.5425449
88499581b1fffff,2023,-0.1513276,1.1049206,-1.706144,1.1504657,-0.60141784,-0.81428987,-0.6487916,1.2545954,-0.10431166,-0.13191585,1.1787724,-0.36332354,-2.2021177,-1.0310262,-1.0513138,1.6850392
88499581b1fffff,2024,-0.1129949,0.08185647,-0.51371706,1.2211919,-0.35518178,1.0355568,-0.06474691,-0.8928339,0.78001744,0.145454,0.7195426,-0.55854565,-0.7351193,-1.1900947,0.5674665,0.07779675
88499581b3fffff,2016,-1.3006717,0.30924526,0.040719185,2.6374786,-0.77087075,-1.1057247,1.2067709,0.5019504,-0.57193035,0.58677673,-0.6486041,0.39260283,-1.6584859,-0.6135473,0.22478482,-1.0459144
88499581b3fffff,2018,-1.1205065,1.4335419,-0.4623835,1.5867112,-0.1060807,-1.6406778,0.332625,0.7548414,0.8137027,0.83390564,-1.025711,0.31145602,-0.85360533,-0.14362139,-0.018104209,0.47815284
88499581b3fffff,2019,1.4291435,0.123034865,-0.6343545,1.7808399,-0.6201774,0.36917463,-1.743532,0.3504913,-0.7880997,0.6386494,1.063172,0.71171385,0.32682282,0.043641645,1.184571,-0.84945524
88499581b3fffff,2020,0.27660584,1.0610248,0.65095174,1.8788974,-0.2691297,-0.48029143,-1.4571286,-0.49188346,0.12744561,0.8370701,1.3520917,0.5596204,1.1448386,-0.8371557,0.998628,-0.94028896
88499581b3fffff,2022,-0.64224005,-0.42874625,-2.1106172,2.217752,-0.47258484,0.16576552,-0.074380174,0.63266855,-0.06311399,-1.3708042,-0.2322778,-0.8564865,-1.8404331,-1.9426386,0.19721937,-1.3739829
88499581b9fffff,2016,-1.7032915,2.0726495,-0.17403135,1.7598836,-0.34919605,-0.08764614,-1.1095327,1.0674858,0.6954375,-1.1669077,0.31473935,-0.7788862,-1.1831806,0.5736273,-1.7417338,0.27870625
88499581b9fffff,2017,-0.25384668,-0.5968583,-1.271614,2.3551474,-0.70470774,-1.0634046,-1.0531865,-1.1911672,1.2876118,-1.2433982,0.13774751,1.0154707,-0.41390336,-0.23632163,0.3904355,0.7334072
88499581b9fffff,2018,-3.1959271,-0.053223297,-0.52133465,0.41650316,-0.7446487,0.02325259,-0.89723605,0.688737,-0.9501985,-1.5087777,0.75455487,-1.3570004,-0.63219684,0.53830546,-0.7545354,0.07820807
88499581b9fffff,2019,-0.6030277,0.4264011,0.13033338,1.022399,-0.51456773,-0.60419506,-0.34271628,0.06556267,-0.7415325,0.6610327,0.37962654,0.9616334,0.19970287,0.056130864,-0.18500406,-0.04344812
88499581b9fffff,2020,0.87103236,0.38464594,-1.1396582,0.5423012,-0.62315845,0.32765695,-0.13935468,0.7438459,-0.53162515,0.02387833,-0.033195194,0.25356364,-1.8584453,1.156059,0.35167226,-0.3017522
88499581b9fffff,2021,-0.8409132,1.3249837,-0.94538933,0.86509746,0.31318626,-0.09467847,0.82632947,-0.79855245,-0.6385771,0.26353613,0.9084885,0.41724667,-1.3970093,0.72002625,-0.4033531,0.293602
88499581b9fffff,2022,-0.5603437,-0.8003917,-1.376922,2.8761091,0.95091194,-0.53137094,1.0576408,1.404385,-0.2508231,0.057643913,-0.2099158,-0.9104253,-1.7596023,-0.3458654,0.46530807,0.5358545
88499581b9fffff,2023,-2.2441344,-0.8667397,-2.186759,1.781598,-0.90868944,-0.2592728,0.15830442,0.41460398,-0.7997057,-0.614962,-0.3098404,-0.28659236,-1.5150312,0.4002836,1.1601543,-0.24688394
88499581b9fffff,2024,0.16184841,-0.16992995,-2.1890707,2.705698,0.3562454,-0.14777277,-0.11333004,-0.09456718,-1.334152,-0.16390684,1.4937472,-0.056575604,-1.4881321,0.18338771,0.321961,1.2164707
88499581bbfffff,2016,-0.7169997,1.7862488,-0.5464834,0.97708553,-0.47128007,-0.08024145,-0.8181317,-0.52706844,-0.20795785,-0.6467504,0.7366301,-0.43731028,-0.8099124,0.49100602,-1.0808641,0.7683258
88499581bbfffff,2017,0.15217184,0.74710995,-0.051692877,0.9511675,0.27471444,0.0421504,-1.0571295,0.20844358,0.3853571,0.30787444,0.2897195,-0.08665599,-0.22819935,-0.09741342,-0.29927465,-0.15753011
88499581bbfffff,2018,-0.8541511,1.0293807,0.94148517,1.163353,-0.33634672,0.41332468,-1.3061486,0.40756616,0.31915784,-0.6907643,0.58730763,-0.43960142,0.8085914,0.19697364,-0.24368991,-0.62233007
88499581bbfffff,2019,0.21656674,0.85426515,-0.33111504,0.5602397,-0.12838691,0.14152105,-0.9216306,-0.42430243,0.7226134,-0.19711493,0.62207353,-0.6047142,-0.4481762,0.14766623,0.15144376,0.8142837
88499581bbfffff,2020,-1.0165799,0.085154764,-0.085892744,0.13493982,-0.90100884,0.4596372,-0.36175132,0.2291744,0.032385375,-1.0039465,0.8398756,0.15480414,-0.44836092,0.70176643,-0.4624033,-0.15084863
88499581bbfffff,2021,-1.3971335,-0.9369222,0.10132471,1.2592907,-1.333526,-0.25976393,-0.19087513,-0.6952496,1.3019711,-0.054866415,-0.3363158,-0.117816545,-1.2075344,-0.2506996,0.91954476,0.26528633
88499581bbfffff,2022,-1.2651331,0.87015486,-0.021597965,1.6312562,-1.4814589,0.41688654,-0.7207185,0.37196735,0.47575834,-0.58328426,0.1420912,-1.0276694,-0.32527384,0.48212296,1.4581288,-0.72433186
88499581bbfffff,2023,-1.5213566,1.7179232,-0.62366766,0.9212134,-0.76762676,1.0976076,0.19613378,-1.1071826,0.15895006,-1.0017605,0.5482037,-1.796697,-1.1994996,0.29326048,-0.58411694,1.1626339
88499581bbfffff,2024,-1.8744817,0.10137427,-0.673327,1.0954832,-0.52051294,-0.8756111,-1.4106677,-0.76228946,0.35320696,-0.1381902,0.5095214,-0.47688708,-1.3444576,-0.12304883,0.2478405,-0.050471883
88499581c1fffff,2018,0.5019181,1.5564854,-2.9780278,1.1607571,-0.5552388,0.32029584,-0.20225164,0.9126907,1.1642604,0.10352195,-0.34894723,0.2457148,-3.9460533,-1.5877864,-0.36629042,-0.4113347
88499581c1fffff,2019,-2.422568,-0.8695049,-2.0827065,1.2355733,-0.9502881,-1.3953738,-0.0457739,0.37515172,-0.31198823,0.8368583,1.1678016,-0.029052572,-1.9774835,-2.1067579,1.8691267,-0.46166834
88499581c1fffff,2020,-1.3812104,1.0386227,-2.5887427,0.86147267,-0.7344123,0.8741027,-0.17446283,0.35448477,-0.8438587,0.80545753,-0.43293607,0.7995561,0.022235628,0.16239461,-1.1230601,2.3575575
88499581c1fffff,2021,-0.093626626,0.7745321,-1.8587075,2.115122,1.525753,1.5314449,-1.172381,-0.2300728,-0.29793254,1.5792804,-0.0028892797,-0.7396339,-1.4733666,0.64753366,-0.19081993,1.1497091
88499581c1fffff,2022,-0.05057341,0.8461288,-1.0077131,2.4797986,-2.5967102,-1.2474841,0.22566588,1.2284961,0.2772062,0.8494436,-0.28936228,2.884226,-2.0591712,-0.14335252,-0.09400872,-0.12791851
88499581c3fffff,2019,-0.8394237,2.28118,-1.740787,3.5253174,0.3506917,-2.4528,-0.9614628,1.9500259,1.8609767,-0.6125234,-1.5876197,-0.07905679,1.1220769,0.63908184,0.9299826,1.9827857
88499581c3fffff,2020,-0.85004944,0.729019,-0.757039,0.9412466,-2.334862,0.43284625,0.3731328,1.1097543,0.18998878,0.91980505,0.054741595,0.8674585,-1.2331965,-0.26281738,-0.5045332,1.3255955
88499581c3fffff,2023,-2.33618,0.91149867,-1.4828584,3.6458888,-1.0284226,-0.14045958,1.9340909,0.7008723,1.9521405,-0.12011633,-1.4641734,1.1659604,-2.8680482,-1.5884477,0.4892692,-2.0113373
88499581c7fffff,2017,-1.6500278,-0.053118333,-0.35574427,1.8525835,1.0527953,0.33760813,-1.7287462,0.6015607,-0.52890635,0.9016031,0.43600813,-0.9917767,-1.169457,-0.9893745,0.018175898,-1.4352787
88499581c7fffff,2018,1.0959306,1.7549523,-1.5128784,1.34227,-0.38936383,-0.982138,-0.58854115,0.68342,-0.18708463,-0.38761115,0.0021575617,0.85628766,-0.7938219,-0.03305007,-0.3400651,-0.09357567
88499581c7fffff,2019,-0.46442613,0.30506065,-1.1559786,1.7817361,0.6682984,0.093735635,-1.2395779,1.312806,-0.5011988,0.76662153,0.74543947,-0.92380834,-1.7365383,-1.0880746,-0.1480448,-0.71161413
88499581c7fffff,2020,-0.9497043,1.2964233,-1.8075776,0.35800773,0.043408476,-1.0896413,-0.94565666,1.1454799,0.87128043,1.4905282,0.4938354,1.8212069,-0.82950675,0.9294518,1.1329687,0.58679396
88499581c7fffff,2021,0.13474979,0.70448756,-1.2605504,1.8984383,-0.06663324,-0.6546468,1.1459634,0.92693025,-0.6581995,0.5909785,0.75719607,0.15649796,-2.234625,-0.07067335,0.15649499,0.5513458
88499581c7fffff,2022,-0.6942554,0.5564214,-1.9973379,1.2505461,0.15005629,-1.6224147,-0.8971108,0.6629854,-0.504018,0.8978818,-0.019338362,-0.4297839,-1.9516718,-1.2289723,0.41542283,-0.1756018
88499581cdfffff,2016,-0.5784274,2.1939156,-1.417813,1.3047186,-0.025898617,-0.11126922,-0.6419073,0.25242946,0.07699406,-0.9111416,0.5377539,-0.4000828,-0.9063944,0.64259076,-1.326949,1.631406
