h3_8,año_hecho,cm_transeunte,cm_vehiculo,cm_negocio,cm_repartidor,cm_metro,cm_violacion,cm_homicidio,cm_microbus,cm_lesiones,cm_casa,hr_madrugada,hr_manana,hr_tarde,hr_noche,ds_0,ds_1,ds_2,ds_3,ds_4,ds_5,ds_6,log_n
8849958e17fffff,2019,0.3548387096774194,0.26881720430107525,0.11827956989247312,0.12903225806451613,0.0,0.021505376344086023,0.021505376344086023,0.043010752688172046,0.021505376344086023,0.021505376344086023,0.12903225806451613,0.3655913978494624,0.2903225806451613,0.21505376344086022,0.13978494623655913,0.13978494623655913,0.13978494623655913,0.15053763440860216,0.16129032258064516,0.11827956989247312,0.15053763440860216,4.543294782270004
8849958e17fffff,2020,0.3111111111111111,0.3333333333333333,0.07777777777777778,0.1,0.0,0.022222222222222223,0.06666666666666667,0.022222222222222223,0.044444444444444446,0.022222222222222223,0.1111111111111111,0.25555555555555554,0.3333333333333333,0.3,0.15555555555555556,0.06666666666666667,0.07777777777777778,0.1111111111111111,0.2111111111111111,0.23333333333333334,0.14444444444444443,4.51085950651685
8849958e17fffff,2021,0.42857142857142855,0.2857142857142857,0.011904761904761904,0.15476190476190477,0.0,0.03571428571428571,0.011904761904761904,0.0,0.023809523809523808,0.047619047619047616,0.08333333333333333,0.2619047619047619,0.36904761904761907,0.2857142857142857,0.23809523809523808,0.11904761904761904,0.14285714285714285,0.09523809523809523,0.14285714285714285,0.11904761904761904,0.14285714285714285,4.442651256490317
8849958e17fffff,2022,0.38235294117647056,0.22058823529411764,0.029411764705882353,0.1323529411764706,0.0,0.058823529411764705,0.014705882352941176,0.11764705882352941,0.04411764705882353,0.0,0.17647058823529413,0.23529411764705882,0.3235294117647059,0.2647058823529412,0.1323529411764706,0.1323529411764706,0.14705882352941177,0.058823529411764705,0.20588235294117646,0.25,0.07352941176470588,4.23410650459726
8849958e17fffff,2023,0.4423076923076923,0.28846153846153844,0.057692307692307696,0.11538461538461539,0.0,0.019230769230769232,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.0,0.15384615384615385,0.21153846153846154,0.36538461538461536,0.2692307692307692,0.21153846153846154,0.07692307692307693,0.1346153846153846,0.17307692307692307,0.19230769230769232,0.09615384615384616,0.11538461538461539,3.970291913552122
8849958e17fffff,2024,0.2619047619047619,0.2857142857142857,0.07142857142857142,0.07142857142857142,0.0,0.09523809523809523,0.14285714285714285,0.047619047619047616,0.023809523809523808,0.0,0.2857142857142857,0.21428571428571427,0.2619047619047619,0.23809523809523808,0.19047619047619047,0.07142857142857142,0.21428571428571427,0.11904761904761904,0.21428571428571427,0.047619047619047616,0.14285714285714285,3.7612001156935624
8849958e19fffff,2016,0.15151515151515152,0.45454545454545453,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.0,0.0,0.030303030303030304,0.06060606060606061,0.030303030303030304,0.06060606060606061,0.24242424242424243,0.21212121212121213,0.48484848484848486,0.09090909090909091,0.24242424242424243,0.12121212121212122,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,3.5263605246161616
8849958e19fffff,2017,0.2564102564102564,0.38461538461538464,0.1794871794871795,0.05128205128205128,0.0,0.0,0.02564102564102564,0.05128205128205128,0.0,0.05128205128205128,0.10256410256410256,0.1794871794871795,0.23076923076923078,0.48717948717948717,0.10256410256410256,0.1794871794871795,0.10256410256410256,0.1282051282051282,0.2564102564102564,0.10256410256410256,0.1282051282051282,3.6888794541139363
8849958e19fffff,2018,0.4117647058823529,0.3137254901960784,0.058823529411764705,0.0784313725490196,0.0392156862745098,0.0392156862745098,0.058823529411764705,0.0,0.0,0.0,0.0392156862745098,0.2549019607843137,0.29411764705882354,0.4117647058823529,0.1568627450980392,0.11764705882352941,0.11764705882352941,0.1568627450980392,0.17647058823529413,0.17647058823529413,0.09803921568627451,3.9512437185814275
8849958e19fffff,2019,0.30434782608695654,0.32608695652173914,0.08695652173913043,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.021739130434782608,0.08695652173913043,0.06521739130434782,0.0,0.08695652173913043,0.1956521739130435,0.30434782608695654,0.41304347826086957,0.13043478260869565,0.13043478260869565,0.17391304347826086,0.06521739130434782,0.2391304347826087,0.17391304347826086,0.08695652173913043,3.8501476017100584
8849958e19fffff,2020,0.3235294117647059,0.5,0.058823529411764705,0.0,0.0,0.029411764705882353,0.0,0.029411764705882353,0.0,0.058823529411764705,0.08823529411764706,0.20588235294117646,0.20588235294117646,0.5,0.08823529411764706,0.14705882352941177,0.2647058823529412,0.17647058823529413,0.14705882352941177,0.11764705882352941,0.058823529411764705,3.5553480614894135
8849958e19fffff,2021,0.28125,0.375,0.0625,0.03125,0.0,0.0625,0.0625,0.09375,0.03125,0.0,0.15625,0.21875,0.1875,0.4375,0.21875,0.15625,0.15625,0.21875,0.125,0.03125,0.09375,3.4965075614664802
8849958e19fffff,2022,0.3333333333333333,0.38095238095238093,0.0,0.047619047619047616,0.0,0.0,0.0,0.23809523809523808,0.0,0.0,0.19047619047619047,0.23809523809523808,0.23809523809523808,0.3333333333333333,0.09523809523809523,0.09523809523809523,0.23809523809523808,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.14285714285714285,3.091042453358316
