h3_8,año_hecho,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16
884995865dfffff,2022,1.2141403,0.27031338,1.4546146,2.0134125,0.6820588,-0.0970674,1.8420084,0.71457225,1.1159581,0.21503933,0.10410246,0.43947634,-1.4514302,-2.099208,-0.2412825,0.009674666
884995865dfffff,2023,2.7440789,0.8628308,-1.3545362,1.4979786,0.86441153,0.91830885,-0.31701356,-1.0309712,0.09710009,-0.03925798,2.1299229,-0.762819,-0.85866946,0.38972208,-0.2959369,1.1496602
8849958681fffff,2016,1.3627493,-0.68360025,0.38944563,3.211458,-0.031136626,-0.50240177,0.25271416,0.76961,0.59211254,-0.14473699,-1.0070602,0.056336496,0.7793567,-0.35984293,-1.1349628,1.0087144
8849958681fffff,2017,0.50778526,0.48493177,0.7643339,-1.0911425,0.02197718,0.3245569,-0.04467188,0.29004022,-1.3897634,0.17090984,-0.90675795,-0.8378146,-0.012793218,0.19642036,-0.023608081,-0.54185873
8849958681fffff,2018,1.0238796,-0.50067526,-0.2111672,-1.0188847,0.11566945,0.7907791,0.36245146,-0.6818227,-1.2583598,0.3168264,0.5310025,-1.1103412,-0.60444176,0.0786235,0.07594477,-0.080935545
8849958681fffff,2019,0.7137636,-0.583774,0.098419406,0.9648266,0.3597972,0.40975428,0.24850185,0.77779776,-0.6000314,0.31076086,-0.57307065,-1.018192,0.3417104,0.4142321,-0.22788812,0.29475355
8849958681fffff,2020,2.2302766,0.29221475,-1.3444722,0.5019703,-0.34573498,0.4787055,0.4954339,0.5413471,-0.04806509,-0.055514064,0.28360865,-1.473997,-1.0012931,1.4484885,-0.27809823,-0.32972094
8849958681fffff,2021,1.9121939,0.6400436,-0.7703236,-0.9489057,-0.6559001,0.6981414,1.6471608,0.18325187,0.47005078,-0.37148353,-0.44799712,-2.2093072,-0.273022,0.008753445,-0.019393727,0.28716102
8849958681fffff,2022,1.7587253,0.097545154,-1.9020921,-0.22537787,0.874476,-1.4165922,0.49614793,0.81243306,-0.642483,0.8063579,1.3885603,0.75411826,-0.42559117,-1.0928259,-0.4255626,-1.0781599
8849958681fffff,2023,-0.1763417,1.2870471,0.07357338,-1.863192,-0.91060233,-0.31556037,-0.548431,-1.7065333,-1.5523942,1.6590052,-0.070104934,0.80953366,1.3164393,-0.5761233,0.66221213,2.048931
8849958681fffff,2024,0.2012138,1.7228119,-1.2130283,-0.07341146,1.3453411,-0.7339756,0.0050873794,1.7279915,-0.9851967,-1.442761,0.6303981,0.36729926,0.40178898,1.4339985,-0.5533087,0.48657656
8849958683fffff,2016,1.2711239,2.7563221,0.41174778,0.18442841,0.3748006,1.3211573,0.42304158,-0.8430572,-2.1370575,-0.7010667,1.6181139,-0.65893847,-0.9429232,-0.7035984,1.6914642,0.07284757
8849958683fffff,2017,0.4753541,2.1520064,-0.5751454,-0.704807,1.5883639,4.8032966,-1.1171905,0.0032962968,-0.86852455,1.9846004,1.3516587,1.862471,-0.061148558,-1.3862377,-0.3029955,0.72742796
8849958683fffff,2018,2.3375804,0.21737722,-1.1383891,-0.088710114,-1.2380258,1.623388,1.4757463,1.349115,-0.55144876,0.35043082,-1.216594,-0.12464358,0.3417605,-0.22959451,-0.018052094,1.5064389
8849958683fffff,2019,1.0373285,0.2629469,-1.9714602,1.2899139,-1.2539511,-0.12474309,0.056143306,-0.73651874,0.23171373,0.33589944,-0.87500936,1.1859058,0.54541695,0.3263184,0.30709556,-0.54083335
8849958683fffff,2020,0.7581777,1.8191721,-0.81188333,-0.9528966,0.53411984,0.60946345,0.45801592,0.28285596,-0.8634748,-0.27500224,-0.08213578,-0.25278914,-0.12265614,-0.32123044,0.3833611,0.22684474
8849958683fffff,2021,1.9139439,-0.71279377,-1.3251427,0.68290913,-1.4272658,0.48291087,0.3847738,-0.3524949,-0.8215757,-0.24537435,-1.0767055,1.7687608,0.25137708,0.9228016,-1.9000808,0.31158042
8849958683fffff,2022,1.260539,-0.85813236,-0.20579357,-1.4762082,0.55486846,-0.3006523,-1.5664041,-0.78096634,0.23384115,0.9332662,-0.5848704,0.13782935,-0.14474571,-0.0034031083,-0.97607344,0.40257683
8849958683fffff,2023,1.1884567,-0.5320207,-1.4547412,-1.9631729,0.20286173,-1.6468834,0.99025756,-0.32484204,-1.3850546,0.1651124,1.1094528,0.6828929,-0.024185339,1.4981803,-0.9413693,0.57963365
8849958683fffff,2024,0.51380503,0.8432125,-0.3000695,-0.389994,-0.3958513,-0.07558354,0.13466221,0.11354042,-1.1410997,0.1327434,-0.77841634,0.12617137,-0.19357687,-0.32091212,0.3469126,-0.37075514
8849958685fffff,2016,0.38682777,-0.9589284,-0.5173798,0.87592787,-0.050371107,-0.2925975,0.21717535,-0.09038715,0.3862092,-1.2939358,0.036367405,-0.3264562,0.33131945,-0.105292395,-0.7707256,0.059436753
8849958685fffff,2017,0.7711354,-0.105557956,-0.93829435,0.14138366,0.661929,-0.02155201,0.078151695,0.11978241,-0.94424874,1.205188,0.43417117,-1.4064591,-0.21918055,0.6743393,-0.28878906,-0.27223337
8849958685fffff,2018,0.64732754,-0.14575723,-1.9670068,-1.0581247,-0.44736987,-0.40963465,0.6384064,-0.42585132,-1.836019,0.43825528,1.1942613,-0.50478464,-0.20624352,0.23988484,-0.22732611,-0.79320824
8849958685fffff,2019,1.5364139,-0.7422011,-0.08809903,-0.40748584,-1.2244889,-0.8171012,0.3075208,0.7964884,0.23441425,0.5178424,-1.1403495,0.12981755,-1.1221827,0.523476,0.4153038,-0.33547544
8849958685fffff,2020,1.2042106,-2.2700443,0.03154637,-0.028611775,0.13515054,0.62191904,-0.71910596,0.060751826,-0.34469408,-0.063153975,0.6033566,-0.29778224,0.049140107,0.49645182,-0.3022361,-0.21375939
8849958685fffff,2021,0.35269505,1.2111969,-0.109562635,0.6991704,1.9377043,-0.8857631,0.70366645,1.1406138,-0.56743646,0.36375752,-0.13484997,-0.0111793885,1.169487,3.221677,-0.058162488,-0.04724695
8849958685fffff,2022,0.00036526396,0.06764667,-2.080666,0.52913016,0.37104636,-0.3773418,-0.43978983,-1.3069378,-0.054680467,0.633796,0.7039354,0.60646147,0.80941033,1.9980941,-0.03666463,-0.38692427
8849958685fffff,2023,-0.6468982,0.54010665,-1.4962772,-0.027960623,-0.44370696,-0.1454551,1.0080882,1.1506748,-1.0536537,0.48242313,1.2613798,1.3912421,-0.2047229,1.690224,-0.80292445,0.14261016
8849958685fffff,2024,1.5893716,-1.3608836,-2.030422,-0.50848776,-0.1453552,-0.7020852,0.027881835,1.2315351,-1.0061316,-0.7682514,0.7043089,0.5790864,1.112651,0.7886527,-0.4508684,-0.18563704
8849958687fffff,2016,1.37736,-0.03815756,-0.51537335,-1.5386176,-0.50711495,-2.5004687,0.1768693,-0.05424355,1.1336153,0.35285354,-0.06518253,-2.6464639,-1.2651675,-1.2065256,0.7590926,-1.6779299
8849958687fffff,2017,4.0799403,-1.6051611,-0.82954127,0.984864,1.8356905,1.7381037,-0.71710443,3.1608078,0.11900787,-0.3901787,0.6908561,-0.8362376,-0.71133554,1.4169972,-0.69241804,-0.08433789
8849958687fffff,2018,2.5003388,-0.5435985,-1.5822896,0.55315346,-0.17385443,-0.8437036,-1.2124202,0.13082276,0.051559012,-1.726484,-0.8355647,-1.5479555,-0.7034637,1.2788146,-0.15407327,-0.49084428
8849958687fffff,2019,1.2162341,0.47950768,-0.9622213,2.1697454,-0.44752207,0.2973038,-0.443471,-0.10845105,-2.3618085,0.46883255,-0.81829494,-1.0667149,0.34445187,-0.161534,0.49336702,-0.40636247
8849958687fffff,2020,2.3369586,0.027605837,-2.2005093,-0.3067385,-0.8832713,0.6472414,0.10476566,0.76952744,0.48229006,-0.79935867,-1.4905953,-0.8512198,0.092676364,-0.24724552,-1.0681499,-0.33673555
8849958687fffff,2021,0.656681,-0.06700257,-0.4732919,2.223045,0.103659764,1.062154,0.27246368,1.6481929,0.3357517,-1.3971084,-0.2294163,0.37671387,0.019829663,0.19753735,-1.2267756,-0.1360919
8849958687fffff,2022,4.008598,0.2965098,-1.7531195,-0.33973458,-1.9118084,-0.03674941,-0.1051227,-0.7675644,1.0883764,-0.8421223,-1.0869004,-2.2063231,-1.4590385,0.17190368,1.3602494,-0.7019813
8849958687fffff,2023,2.0290823,2.0761063,-0.47776827,0.5959275,0.96202517,-1.68894,-1.4875932,-2.204577,-0.62000424,-2.1318417,-0.35369998,-0.72159666,0.13090862,0.6093335,-0.63328534,2.245642
8849958687fffff,2024,1.158543,1.7251773,-2.0774052,0.6903132,0.2765566,0.2174511,1.6347945,-1.1519914,0.9525713,1.9341897,0.047304235,-1.1531242,-0.43100014,1.7453784,-0.50367564,-0.66847163
8849958689fffff,2016,3.147224,2.129871,-2.8639357,-0.47668847,-1.850302,0.43579113,-0.12456027,0.27878103,-0.30862704,-0.45704567,-0.5989962,-0.9940538,-0.03276174,1.1165184,-0.037579466,0.4849175
8849958689fffff,2017,0.24000795,0.85302275,1.9246218,0.48573607,-0.028669193,-1.0885056,-0.7404245,0.08691902,-1.85215,1.3374312,-0.86434966,1.3887753,-1.0565448,1.1974441,1.6854066,-0.61221606
8849958689fffff,2018,1.6289825,-1.094062,-1.776038,-1.3102231,-0.2584735,0.22541653,-0.67389286,-2.0294151,-1.6745621,-1.3089118,-0.11971758,0.6333144,0.5258174,3.0517662,0.14242287,0.2699773
8849958689fffff,2019,1.6472019,0.60855526,0.7065537,-1.8855454,-1.0554824,1.0579836,0.3047672,-1.4704927,-2.2096717,-1.7004359,-0.7225882,0.45971453,0.0948872,-0.21491225,-0.23455128,-0.63614994
8849958689fffff,2020,0.6353421,2.028514,0.90311265,-0.011028997,-2.8639207,1.3750082,1.2423899,1.9900249,-1.0278822,-1.4924179,-0.9577338,0.84060293,-0.18398555,-0.9061766,-0.645028,-0.0772118
8849958689fffff,2021,2.14858,3.828362,-2.4708295,0.60095197,-0.3605411,-0.4624854,0.9951036,-2.9921136,-0.42485556,-0.44108862,0.9421985,0.05424247,-0.09993738,0.64647555,-1.1361433,1.4913427
8849958689fffff,2022,1.5106817,-1.3854456,-0.42440245,-1.576149,0.7381101,0.040709767,-0.85544103,0.7466052,-1.7480254,-0.33434814,1.0451286,2.6357565,0.18928215,1.4052267,0.40606937,0.5249271
8849958689fffff,2023,1.25846,-0.9456097,-1.0226722,-1.5713422,-1.3255812,-2.1480823,1.6890159,-0.59408975,-0.75523543,1.1012208,0.5570662,2.6838357,-0.147757,1.6560938,-1.4820783,2.1868587
8849958689fffff,2024,1.2610593,1.3188746,0.042248815,0.2712684,-0.51656145,-1.035207,-0.8972045,-0.025464924,-1.1684489,-0.8525244,2.1865091,-0.7238145,-0.65655047,0.61545116,-0.47081646,1.1747954
884995868bfffff,2016,1.1734235,1.0107448,0.359718,2.2584317,1.5991852,1.0621071,-0.3057766,0.31471932,0.6115594,-0.0494299,-0.18118183,1.301,-1.052297,0.39627826,0.8648128,-0.12063792
884995868bfffff,2017,2.27144,1.5175192,0.19617033,0.058074348,-2.9112027,0.54711086,-0.116934806,2.8744292,-1.7612767,0.9812257,0.72034764,2.3078077,-1.1536261,-1.576187,0.82189053,1.3160651
884995868bfffff,2018,1.7704593,-1.7511748,-0.07139858,-1.2270844,1.8532081,-0.9897638,0.5976576,3.1624138,-0.5615983,0.21725492,0.6850572,0.80381155,0.19211237,-0.20023185,-1.5724386,0.35281843
884995868bfffff,2019,1.1799895,3.305265,-1.1665137,-0.062958784,-2.0068998,2.3829987,1.3019705,0.30565968,-0.583468,-1.5011376,1.3896219,-0.21799962,-0.46440083,-0.8332557,-1.1309651,-0.037477475
884995868bfffff,2020,1.6340088,-0.092098534,0.5794604,1.1036313,-0.19727865,1.0849816,-0.06170497,-0.5346121,-1.1064017,-0.2685276,1.2114677,1.4378467,0.11963423,-0.6379867,0.5532057,0.34801647
884995868bfffff,2021,1.6724418,0.476899,-0.7695584,-1.206043,-0.41592512,0.9655615,0.7452424,0.4398693,0.91030616,-0.16049717,-0.84417117,2.2652767,-1.6841593,-1.5614043,0.4986937,-1.5763621
884995868bfffff,2022,-0.04569196,-0.47496775,-0.54413486,0.3986746,0.90753704,0.116678685,-0.81239223,0.4804398,-0.35413906,0.7441988,0.66056836,0.54489654,0.648853,0.3459323,-0.44758618,-0.33151197
884995868bfffff,2023,0.0684946,2.4367516,-0.3090929,-0.5027663,0.36077955,-2.0340397,1.0113199,-1.581041,-0.5272607,-0.15622452,1.3368181,-1.9617023,-0.007202207,-1.2401806,-0.49942064,0.9301456
884995868bfffff,2024,1.3593177,1.8420379,-0.7358839,1.857725,1.2136916,-0.31223777,0.22597699,-0.45077378,-2.3515143,-0.93254995,1.8855834,-1.0653406,-0.80411804,1.0708528,0.64656013,-0.6021805
884995868dfffff,2016,1.8035238,-0.9265303,0.4525909,0.3164516,1.0613979,1.6442747,1.5361103,-1.4000937,-0.5477826,0.33810553,0.33276856,-0.7268119,-0.09543433,-0.99164796,-0.57398397,0.9321797
884995868dfffff,2017,1.7491679,0.6802032,0.20704766,-0.45012796,0.1774071,-0.13438392,-2.1179717,-0.21248849,-0.9469121,0.5368317,-0.89683557,-1.7197073,2.278325e-05,0.7686448,0.50996983,1.223462
884995868dfffff,2018,0.9264244,-0.086632796,0.020697622,0.7219818,1.4776483,-0.8970804,1.1921946,1.76913,0.554523,-1.0392039,0.4795159,0.38782528,-1.2944446,1.3355983,0.29612616,-0.29819557
884995868dfffff,2019,0.33842146,0.26342428,0.73398685,0.55637145,-0.9870356,1.4643657,-0.032473423,0.64871067,-0.5075047,-0.073761895,-0.95743614,-0.90037847,-0.15706252,-0.1379636,0.080980085,1.1001865
884995868dfffff,2020,2.456408,-0.31617534,-0.9618865,0.27991846,-0.13919248,0.31908292,-0.53476757,0.12090876,-1.1818506,-2.4652896,-1.7918761,-0.5879673,0.15592502,0.26215017,0.092015155,-0.7389904
884995868dfffff,2021,2.567252,-1.2288283,-0.91444427,0.8524504,-0.34930962,0.46424556,0.95832545,0.38654062,0.864875,-0.7779796,0.0036360112,0.6730851,-1.0155789,-0.57676315,-1.1139013,-0.39702633
884995868dfffff,2022,0.6636167,-1.2012272,-0.28299022,1.6875938,0.5787847,0.13866088,-0.6708614,-1.347883,1.4634422,0.60358536,0.029383006,2.0330052,0.9789334,-1.8454032,-1.3330479,1.3282254
884995868dfffff,2023,1.3705666,-0.43658903,-0.30980906,-0.12141033,-0.92137176,-0.045819968,-0.45476457,-0.3262504,0.30688927,-0.03999917,-1.0555183,0.017495904,-0.37311244,1.4134207,-1.2590766,-0.2790388
884995868dfffff,2024,1.6380512,-0.15118906,-0.47263142,0.8147287,-0.32630345,-1.2470282,0.21401079,-0.53281665,-0.8170195,1.397897,-0.880499,-0.72877365,0.09912352,1.2150161,-0.6505675,0.44923484
8849958691fffff,2016,1.4599568,-0.9645813,1.3717457,-1.1722395,-0.41448194,0.5058398,-2.0534027,-3.3495257,-0.7310665,0.40613312,-1.789924,0.13928367,0.35062584,0.31140268,-0.7735119,0.19475731
8849958691fffff,2018,-0.6318028,3.0906672,-1.0797762,0.029936472,1.4976622,-0.969926,0.9916478,1.2619377,-2.0165572,0.65159714,0.8974478,-1.9780099,0.8741448,0.7119203,-0.067022495,-1.638389
8849958691fffff,2019,0.0036907734,1.464893,-0.32115284,1.798935,0.76463056,-0.34686875,1.719124,-0.6476635,-1.1604214,-0.76741,1.5095998,0.44561282,-1.5445511,-0.6393515,1.4410545,-2.5988955
8849958691fffff,2020,-0.38985094,2.2913446,0.95471394,-0.6989971,0.50041753,-1.3771007,-1.0680152,0.06882315,-0.5255854,2.4167206,-0.5037459,0.13197783,-0.13596864,0.0056628548,0.45115015,-0.47946122
8849958691fffff,2021,-1.1552801,1.2111614,-1.1167978,-0.540811,1.0329455,-1.441577,1.1568007,0.16859375,-0.36651886,0.8925985,-2.3486125,1.0192858,0.46382612,-0.39995012,1.2340266,-1.5982646
8849958691fffff,2022,-0.4358215,1.3412614,0.68486285,0.8511878,1.6427984,-0.71332943,-1.1151311,-1.4065875,-0.94653815,-2.4706376,0.32306036,0.50663084,0.46331167,-0.4156442,-1.1127615,1.1732891
8849958691fffff,2023,0.042068228,1.587865,0.967544,0.024647,-0.22794046,1.3685665,-0.5862641,0.009603073,-0.44342405,-0.49476722,-0.837428,-0.009429946,0.2834228,-0.118439674,-0.1513339,1.2443997
8849958691fffff,2024,1.4454452,-0.73905253,-0.37705317,1.2429599,1.2479324,-0.7224671,-0.70255154,0.18975976,0.7695194,0.79727197,0.35855818,-0.6532405,-0.22472109,-0.7405608,-1.3270153,-0.06448333
8849958693fffff,2016,0.65778124,-0.13596727,0.47980583,-0.5222337,1.3803163,3.3803813,-2.23894,-3.4312987,1.0591348,1.5824251,0.95888907,1.9565374,-2.5214465,-1.0659963,1.0380759,-1.5592225
8849958693fffff,2017,1.32511,0.69318014,-0.45562425,-0.3681396,-0.914799,1.7047042,-0.2269753,-0.7574687,0.11644142,-1.0177193,1.0480884,-0.83339936,-0.9045949,1.1041418,-0.27854556,-0.30004957
8849958693fffff,2018,1.4758927,-0.17325746,-0.4142492,1.2937856,-0.123356074,-1.146839,0.85567456,0.1204022,1.1229638,0.10047048,0.6783263,0.62371254,-1.2923391,-0.65047884,-1.0706315,0.054005556
8849958693fffff,2019,0.41047832,1.0532575,-0.13806319,1.365844,-1.0840114,0.48902932,0.045668323,0.21876831,0.17217368,0.31828833,-0.30023837,-0.4621396,-0.7072795,-1.7438602,-0.1646192,-0.071874544
8849958693fffff,2020,0.10990886,0.8571812,0.8476887,-1.1822019,-0.5887576,0.7832736,-0.34492245,0.5073805,-0.08788117,-1.8065851,-0.59374255,-0.28189436,-0.8202737,0.15926616,1.186318,0.2922154
8849958693fffff,2021,0.81742686,-0.12852092,1.6694914,0.015003345,1.7337989,1.5752851,2.30711,-1.3980265,0.0226378,2.7180681,-0.48189592,-0.92159206,0.07625571,1.5880207,-0.3410922,-0.6659919
8849958693fffff,2022,0.11712086,3.6758935,0.35028857,0.59396505,-0.5105944,0.5700878,0.108029835,2.1339731,0.6176006,-0.07727873,1.5237775,0.586029,0.42760065,-0.007115559,0.45822865,2.7018516
8849958693fffff,2023,0.24255234,2.210567,-0.8499505,0.6874752,-2.2253294,1.082548,-1.3598043,0.44735673,0.42151564,-0.65255636,0.019357115,-1.1870973,-0.64794934,0.0120895915,-0.089740664,0.14843053
8849958693fffff,2024,-0.13726406,0.55469424,0.101168886,0.6366316,-1.5532324,1.5223118,-0.5425195,-0.20095836,1.0778788,-0.3516888,-0.4897844,-0.83201957,-0.52356887,-0.68041945,-0.7270021,-0.6864256
8849958695fffff,2017,1.8135924,1.1474707,0.51439327,-0.17474824,0.76070786,-2.0503387,1.4535607,4.0777736,-0.73675406,-0.23872721,-0.97102016,1.6583893,-1.2244682,-0.57648355,2.5533113,-1.3196647
8849958695fffff,2018,0.4298312,0.55155134,-1.6631216,-1.0745192,0.29742333,0.29852882,-0.806395,-1.0370979,-1.6249708,-1.6324847,-0.033640616,-2.217808,0.33917594,-1.126489,0.45625174,-0.47581276
8849958695fffff,2019,-0.064823784,-1.0340573,-0.30807358,-2.281501,1.0685236,-1.8007339,-0.8428751,0.22971666,0.5288759,-1.6869726,0.373797,0.31838757,-0.098722175,-0.34357962,-1.1668881,0.3552081
8849958695fffff,2020,1.3757373,0.3350382,0.23645647,1.7569826,0.94935703,2.235836,0.061672024,-0.9502476,1.036221,2.510398,-1.5113333,0.9561072,-2.182299,0.9117834,2.9333372,-1.6084077
8849958695fffff,2021,0.63490605,-0.037212096,1.4443178,1.5657327,2.2364142,-1.1503177,-0.022530388,0.42349738,0.17087412,-0.3248918,-1.5267938,2.4534802,-1.4240717,-0.16814508,1.5992235,-1.5182815
8849958695fffff,2022,-1.4370475,1.354708,2.4856672,-0.62573403,0.3783459,-0.36547792,-1.0927454,-0.18608767,1.0200977,-1.9017011,-0.5558739,-0.5322862,-0.16660288,-0.37575638,-1.556986,-0.5563882
8849958695fffff,2023,-0.3805497,1.0497117,-1.8917867,-0.9258899,0.94115466,1.6980673,0.6995391,-0.15415011,0.33453974,1.6840293,-1.9019793,-0.820763,1.0702784,-0.95985895,0.7252697,-0.14524366
8849958695fffff,2024,0.59897006,3.81266,-0.90997547,1.8024216,0.48628688,-1.9389888,-0.638065,0.007519914,-0.9228477,-2.0392702,2.5687537,-0.99766225,2.280355,-1.0164132,-0.031830654,-0.1356249
8849958697fffff,2016,1.1846071,1.230701,0.47953853,0.6947821,-2.6791763,-1.0902648,-1.1767437,-1.6522689,-0.60833925,0.19304055,-2.109101,-1.7027875,1.3157175,1.9397917,0.19333687,-0.7215153
8849958697fffff,2017,1.3599342,-0.6792757,1.340305,0.7879485,2.5718827,1.8578564,-2.3857446,2.3410504,-0.3827769,2.5442855,0.038644686,0.24858278,-0.18555443,0.3266903,0.27827904,1.1923598
8849958697fffff,2018,-0.75880486,1.0764148,-1.2561206,-0.16996141,1.3990808,-0.53091776,-2.0606034,-1.5181354,-0.95903516,-1.3170416,1.1766177,-0.14676717,0.095056005,-0.010376232,-0.51347166,-0.33765426
8849958697fffff,2019,0.46114266,-0.023188462,0.2853246,0.24711722,1.0119396,0.025301658,0.637459,-0.62997764,-0.7142342,-2.0223098,-0.07454926,-0.9071579,-0.36063752,-0.036003686,0.2075904,0.03352302
8849958697fffff,2020,0.82642794,-1.0243151,-0.22177283,-0.068443105,1.2784986,1.0048535,-1.4103843,-0.49717495,-0.08168255,-0.74688995,0.80346507,0.4783672,-0.68240315,1.105895,-0.6813312,0.59402674
8849958697fffff,2021,-0.41866043,1.506588,0.87611985,-1.4424107,0.07859488,0.9573724,0.39025283,-1.1234937,1.2700489,0.32512265,-0.123395585,0.36078694,-1.1994971,0.50018406,0.7908382,-1.3244191
8849958697fffff,2022,1.8086994,-0.7590249,-0.13488166,0.486459,-0.13428631,-0.86748755,0.695656,-1.3696116,0.41233978,-1.0253699,0.50359124,1.3428992,-2.0746489,-0.26124203,0.77838975,-1.7913449
8849958697fffff,2023,0.69006205,2.9661503,-1.6585,0.8246729,0.68933773,-1.8425748,1.718707,0.83269805,-0.09096001,-0.5318591,0.13494624,0.55699754,-0.8987015,1.254737,0.435535,-1.0187513
8849958697fffff,2024,1.4248611,2.2345932,-1.4177593,0.40470025,0.68102884,-0.8308507,-2.8449726,-1.6025349,0.1481153,-2.1834764,0.8539271,1.2488495,-1.2501117,-1.5084685,-0.021806955,-0.26925632
884995869bfffff,2017,2.0719175,0.029271869,-0.54366595,-0.09765679,-0.36098808,0.6796394,0.9793192,-0.47137812,-0.15112251,1.1327568,2.1942546,3.0519602,-0.033076636,-1.268335,-1.9840589,1.6140816
884995869bfffff,2018,1.1215731,1.6833706,0.05612393,0.55274045,-1.8929679,2.3014245,0.9968433,1.7315284,1.0201294,0.12313111,2.394703,1.1671127,-2.5226905,-0.20589243,1.859497,0.22502166
884995869bfffff,2019,1.2198441,0.874801,-0.09947137,-0.46755773,0.64112467,2.6192956,0.9468282,0.07364652,-0.81066924,-0.064080074,1.0653307,0.7491014,-0.27847493,0.044229466,-1.2956623,-0.21380156
884995869bfffff,2020,-0.37880832,2.4791896,0.4272761,1.2031188,2.0280266,3.1941307,2.4617896,-0.69699377,-1.7611539,0.70388997,0.97098106,-0.120815255,0.9888658,-1.3209698,0.3167272,0.8068267
884995869bfffff,2021,0.30460876,1.7228448,2.4125218,1.3558813,-0.47903925,-1.5527859,0.48774296,0.5537229,1.7210807,0.3333301,0.38249302,-0.26437336,-0.49635613,1.2075636,2.5549355,-0.7812066
884995869bfffff,2022,-0.54773456,4.1392126,1.2631509,-0.75017524,1.958713,-1.5244317,-0.405661,-0.09899761,-0.18413018,2.2895832,0.71506375,0.2655487,0.3664498,0.17821147,-0.49808687,2.0023496
884995869bfffff,2023,-0.7635656,0.7630008,0.9838284,-2.165906,2.1579404,-0.69397336,-2.198245,-0.31323412,-0.44098988,0.9312398,-0.30233276,-0.24480866,-0.078995,-1.4140798,0.4764379,-0.8331315
884995869bfffff,2024,3.2303767,4.272677,-1.2925315,-1.3350751,-0.76065093,-0.11659685,-0.0058787023,0.07619146,0.40569288,0.35959858,0.1615875,2.2970033,-1.8974352,-1.5125557,2.1647692,2.2965393
884995869dfffff,2016,1.996318,2.976618,0.018860778,3.5703042,1.2742769,-5.4812093,1.9019259,-0.3085574,1.0231769,1.0807494,0.92165214,4.46358,-3.5667832,-3.0144224,2.7363064,-1.356874
884995869dfffff,2018,0.29585597,0.5604418,1.5258322,3.1225846,0.36368328,-0.21304496,2.9070883,-0.4091806,2.3461752,-0.095580496,-0.89011455,1.3587123,-2.378691,-0.5041512,0.8421261,-1.9882214
884995869dfffff,2019,-0.06215156,0.2020311,0.14091553,-1.3855886,-0.5838011,-0.18094204,-3.0657303,-0.84723914,-0.7172942,-1.4141554,-0.301754,-0.9925608,0.5422376,-1.7250556,-1.1046851,-2.195374
