h3_8,año_hecho,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8
88499581c1fffff,2020,-0.14030442,0.9081292,2.5223622,1.3250114,-1.5996103,-0.6673098,1.5584255,-1.4217458
88499581c1fffff,2021,-2.3127596,0.43624276,0.2537015,-0.13913594,-1.3168411,-0.8154821,1.1345073,0.061348982
88499581c1fffff,2022,0.1640336,0.73922735,2.1898546,-1.4545977,-1.1926721,-2.5565634,-0.54542255,1.933641
88499581c3fffff,2019,-0.7697308,4.61782,2.1679888,-2.7118282,0.55250406,-0.51580334,-1.4590807,1.654345
88499581c3fffff,2020,1.4448334,-0.39045832,0.85217994,-0.82512385,-0.7637628,-1.5169762,1.0999328,-1.1922977
88499581c3fffff,2023,3.4496276,2.2795994,-0.7419988,-0.5479507,-1.2849995,-1.5614206,-1.5579563,0.008121132
88499581c7fffff,2017,-0.74918616,0.19538571,-3.437024,-0.29501778,-0.6858775,1.8801873,-1.0980613,-0.68366957
88499581c7fffff,2018,-0.7472979,1.4474901,1.3232749,1.0292029,0.245146,-0.73624915,-0.83209705,0.27737778
88499581c7fffff,2019,-1.0387102,0.67168313,-2.4858327,0.40857422,0.6204809,-0.6518006,-1.1915529,-0.60129344
88499581c7fffff,2020,-2.8360956,1.8805155,0.8699111,-0.19452687,0.5216508,-0.5211616,1.7874261,0.19889753
88499581c7fffff,2021,0.13621977,-0.047796793,-0.8655857,-0.74192077,0.8426444,-2.0299802,-2.2927458,1.1596048
88499581c7fffff,2022,-0.37749213,1.3145143,-1.2990686,-0.42890778,0.8489416,-0.24410033,-2.0544517,-0.6611815
88499581cdfffff,2016,-0.09698989,0.3355662,0.45101485,1.3794566,-0.53851336,-1.1097515,-0.80262095,-0.7802457
88499581cdfffff,2018,0.3114354,0.32766402,-0.4964482,-0.014961043,-0.24401215,-1.087643,-0.7519913,-1.507531
88499581cdfffff,2019,-0.03246559,0.51794326,-0.016346766,0.97371036,-0.13016479,-0.23131193,-1.0103164,0.31067243
88499581cdfffff,2021,0.07064345,1.271583,-1.6575495,1.8085674,-0.5537018,-0.2572095,-1.5359648,0.007650293
88499581cdfffff,2022,0.90549165,0.13875288,-0.65950274,-0.5060537,1.6219282,-2.2571936,-1.3719956,0.27348444
88499581cdfffff,2024,2.350354,-0.8881868,0.8013608,-0.3249399,0.190818,-0.86382306,-0.5660677,1.152758
88499581d3fffff,2018,-0.5975489,1.2087206,0.8842677,-0.53865194,0.5290479,-0.10255055,0.9010929,-0.63674855
88499581d3fffff,2019,0.3698371,0.67099863,1.803108,-0.24694668,-1.639928,1.2218494,2.2249553,-0.9745512
88499581d3fffff,2020,-0.8825059,-0.08530757,1.4559257,0.13485628,-0.70709014,-0.65473795,0.2747051,2.45312
88499581d3fffff,2021,0.536357,-0.26996246,2.8546789,-0.52790236,-0.51129025,-0.29239905,2.0355475,0.33089858
88499581d3fffff,2022,-1.4896327,3.8659527,1.1414127,-0.7728994,-0.05585105,1.473904,1.4833814,3.0191026
88499581d5fffff,2018,-0.065758646,-0.015632307,-1.1294992,0.30652285,-1.687453,3.5685785,-0.39198515,0.99016285
88499581d5fffff,2019,1.3313005,0.94972545,-0.21972993,0.80442977,-1.1916858,0.5106211,-0.95631075,-1.0441166
88499581d5fffff,2020,0.6335228,-1.0397974,3.1753082,-1.2969975,-1.0698035,-2.7382054,-0.59633625,1.5243175
88499581d5fffff,2023,-0.007030128,3.1300106,1.1263174,-2.884597,1.9014058,-1.8544401,-0.5683928,0.23797339
88499581d7fffff,2016,1.9471796,1.6546874,-0.96776605,1.1834626,0.7132068,-0.817024,-0.8365523,-1.3991119
88499581d7fffff,2017,-1.3618743,1.1671166,-0.40977466,0.3282051,-0.049538307,-0.07879704,1.0675551,-1.3507057
88499581d7fffff,2018,0.27252966,1.0296491,0.17771961,0.38123378,-0.10183363,0.849174,-1.1864872,-0.69216156
88499581d7fffff,2019,1.1613628,-0.19563179,2.3222764,-0.07636055,-1.835269,0.90217936,1.566,-0.46366075
88499581d7fffff,2020,0.25454187,0.15365097,0.977122,0.9008099,0.104696974,-1.5285798,0.64993465,0.38233745
88499581d7fffff,2021,0.3667277,0.68748575,1.6556083,-0.3188076,-1.3583527,-0.95619524,1.4279763,-0.04229885
88499581d7fffff,2022,-0.22308041,-0.6931558,3.1761522,-0.6182287,-0.30806187,-0.41767496,2.0292947,1.3809376
88499581d7fffff,2023,0.38396704,2.6304986,0.65701276,0.6527223,-0.6773065,0.45217162,-1.4617696,-1.3597318
88499582bbfffff,2018,1.0468947,2.6747978,0.7368135,1.5222881,-1.8858347,-3.215978,-2.2340808,-1.5495416
88499582bbfffff,2019,0.32627472,1.3901072,0.74909174,-0.8403611,-1.4565306,1.8950559,2.137837,0.04891016
88499582bbfffff,2022,-1.2856723,1.6024685,-0.2056518,0.34500068,-1.9062184,-0.078711666,0.41088724,0.0668955
8849958401fffff,2016,-2.2825027,0.011247318,-0.42810416,0.17056087,-0.44386715,-1.2521325,1.2650297,-0.09338514
8849958401fffff,2017,-0.5773328,-0.06511623,-0.7271887,-2.515045,-0.8394226,0.20937662,0.7666577,0.97269535
8849958401fffff,2018,-1.3800482,-0.6314419,-0.15932299,-0.69911975,-0.2738774,0.9708918,0.70600575,0.50668526
8849958401fffff,2019,-1.2696296,-0.40238857,-0.14502946,-0.34781215,-0.74902296,0.38521945,0.641904,0.883084
8849958401fffff,2020,0.9174637,-1.0109912,-0.7154271,-0.31498522,-0.28525862,-0.64815223,0.34333044,-0.03563744
8849958401fffff,2021,0.78808,-1.4105482,-1.0575205,-0.6455647,0.14148381,0.93071914,0.02740546,-0.5762472
8849958401fffff,2022,-0.9312035,-0.46858042,-0.19660199,-1.745766,-0.97607183,0.26851997,-0.8142552,0.5099724
8849958401fffff,2023,-0.17441417,-0.58418787,-0.81129086,-0.9988612,-0.070528686,0.72478414,0.81161606,0.36179623
8849958401fffff,2024,-0.25360978,-1.5510367,-0.60594624,-0.71978843,-0.9692572,0.6407405,0.8088479,0.9754422
8849958403fffff,2016,-1.0975944,0.8905699,-0.87352824,-0.24634296,-1.2169567,-0.82741505,-0.29150572,-1.0050784
8849958403fffff,2017,-0.62440914,0.63195,-0.7074754,-0.6506154,-0.87766516,-0.3044741,0.36167946,-1.1462486
8849958403fffff,2018,-0.08517329,0.38214552,-0.21753298,-0.4532645,-0.17662726,-0.10768311,0.055431385,0.18386844
8849958403fffff,2019,-0.5394061,1.7074444,-0.4585811,0.8441582,0.1196216,-1.0923678,-0.47698927,-1.2391667
8849958403fffff,2020,0.43645468,0.9127931,-0.2579409,0.057067413,0.018552031,-0.15240408,-0.32717994,-1.1395996
8849958403fffff,2021,0.49714038,0.24664995,0.38859597,0.127572,0.00069289183,-1.2001886,-0.29410174,0.19035491
8849958403fffff,2022,-0.28875172,0.66637945,-0.053957056,1.4481103,-0.23208615,-0.05024979,-1.6694567,0.8954166
8849958403fffff,2023,-0.0041990597,-0.27615663,-0.48043174,-0.9689472,0.7555728,0.5490611,0.5327701,-0.23056659
8849958403fffff,2024,0.06229482,0.31656316,-0.09642232,-0.02310253,-0.50663364,0.26995808,-0.50260246,0.9848207
8849958405fffff,2016,0.29865718,0.011218239,-0.7622757,0.07832154,1.7610817,-0.6871737,0.0992461,-0.14687811
8849958405fffff,2017,-0.14679022,-0.579586,-1.5271276,-0.89559984,0.06235942,0.5093048,-0.4585433,0.68226564
8849958405fffff,2018,-0.0023455217,-0.3531499,0.22266841,0.18132547,0.39306554,0.56013334,0.21270858,0.40768954
8849958405fffff,2019,-0.52487093,-1.0739648,-0.14753895,0.2574718,-0.67991316,0.04465957,0.54172254,-0.29795316
8849958405fffff,2020,0.5184168,-2.345771,-0.5223903,0.26784408,-1.2982082,-1.4398338,-0.2344854,-0.8360005
8849958405fffff,2021,0.8278659,-1.2766219,-0.35383093,-0.15383509,-0.16973376,0.74151945,0.586648,0.7323259
8849958405fffff,2022,-0.2342841,-1.0436255,-0.72657514,-0.82839894,1.9689466,-0.57265395,-1.3461663,1.5330325
8849958405fffff,2023,-0.040786304,-2.2256548,-0.04431977,0.20828706,0.33303052,-1.0624014,-1.6113423,1.1455735
8849958405fffff,2024,-0.56908554,-1.3166347,-0.6345101,-0.73907727,-0.42725962,-0.933033,-0.057923604,-0.6670346
8849958407fffff,2016,0.2982438,0.31291988,-0.67512536,0.5826405,0.26056662,-0.18941963,-0.17048272,0.8824303
8849958407fffff,2017,0.10984137,0.42260563,-1.5634117,-1.2353888,0.43524054,-1.0177866,-0.57764,-0.6321167
8849958407fffff,2018,0.7877999,0.08647151,0.0070824353,0.39179596,0.45646635,0.9364384,-0.46632636,-0.27864003
8849958407fffff,2019,0.6444335,0.4648713,0.041335326,0.5850181,0.116521165,0.5383366,-0.5855317,-0.22507125
8849958407fffff,2020,0.19748153,0.9852602,0.31789103,0.47849745,-0.45417798,0.23092473,-0.5904745,-0.24919109
8849958407fffff,2021,-1.5245879,-0.79322726,0.36438674,-2.17021,1.1319461,1.291126,1.004174,2.0279725
8849958407fffff,2022,2.0198183,0.20114537,-1.177752,-1.0265341,2.3809302,-0.851596,-0.5746367,0.56132436
8849958407fffff,2023,-0.75058997,-1.262449,-1.6042889,-0.70476353,-0.9490744,1.8034695,-0.6645319,0.24649124
8849958407fffff,2024,-0.38028848,-1.4970872,-0.3892265,-0.24437134,-0.86335206,0.24398932,-0.19209662,0.24693
8849958409fffff,2016,-0.6180914,0.16858213,-1.2101249,-0.8408972,-1.7150137,-1.7600459,-0.1932273,-1.01067
8849958409fffff,2017,0.93683636,0.5124051,-1.0076293,-0.013412141,0.08411451,0.37246406,-0.90151703,-1.890333
8849958409fffff,2018,0.23542054,-0.29716972,0.64669627,0.44509375,-0.53314066,0.23291205,-0.9308837,-0.090299375
8849958409fffff,2019,1.2081016,0.15919545,-0.34338784,-1.662062,-0.5207211,-0.74099976,-0.8584251,-0.705131
8849958409fffff,2020,0.67073405,-0.41174325,0.005724357,-3.3545277,-0.24478923,-1.1232973,0.15686299,0.5318723
8849958409fffff,2021,-0.7154959,0.0002812158,1.0824528,0.26657754,-0.027664542,-0.24725616,-0.078328475,1.2583561
8849958409fffff,2022,1.4866478,0.42670783,0.40470803,0.83730954,0.6700002,-0.40213215,-1.1221783,0.0516398
8849958409fffff,2023,0.7842176,-0.48454827,0.41813415,-1.7828888,-0.55659354,-0.5305639,-0.2708697,0.7844081
8849958409fffff,2024,0.46024624,-0.9793359,-0.110864095,-1.5923175,-0.59858155,1.1171083,-0.8950328,0.9838953
884995840bfffff,2016,-0.517466,0.25541812,-0.6887075,-0.26191702,-0.17909527,0.882548,0.036975864,-0.53745836
884995840bfffff,2017,-1.2009934,-1.0589584,-0.74106765,-1.842752,0.30646938,1.7451466,1.2242246,0.26828203
884995840bfffff,2018,0.38082224,-0.53232145,-0.42022404,-0.027677717,0.32236087,1.008703,0.30960065,0.09666533
884995840bfffff,2019,0.06505357,-0.6439712,-0.60937095,-0.02169474,-0.9499499,0.3289852,0.10044621,0.044273462
884995840bfffff,2020,0.7918502,-0.5764876,-1.19342,-0.79788846,0.7294126,0.6457727,0.49027857,-0.78470695
884995840bfffff,2021,0.92697585,-1.4511614,-1.2506071,-1.1133564,-1.3851097,0.2125353,0.023139978,0.039569497
884995840bfffff,2022,1.8176074,0.8075106,1.1509668,-1.5963291,-1.1290292,-2.206564,-1.85178,1.3714846
884995840bfffff,2023,0.4756287,0.20201461,-0.20290376,1.5645571,-0.9808287,-0.72541153,-1.1287558,-0.95842165
884995840bfffff,2024,0.05240035,-1.6081468,-0.7196788,-0.62576187,-1.5576899,1.5818524,-0.15471704,0.1805783
884995840dfffff,2016,-1.3809521,1.3615339,-2.2176175,0.61125034,-0.334719,-0.54804,0.7916448,-1.5925194
884995840dfffff,2017,-1.5064458,1.1831542,0.3076919,1.0519956,-0.27958617,-1.2402737,0.20803861,0.46792343
884995840dfffff,2018,-0.8840258,0.8724281,-1.0094749,-0.29772583,-1.3236566,-0.47579622,-0.2391572,-0.74081594
884995840dfffff,2019,-0.31072652,-1.088302,0.41376024,-1.8513267,-0.15619154,-1.356941,0.93797946,1.3831995
884995840dfffff,2020,-1.9491044,-1.025033,1.0451509,-0.123302326,-3.5521586,1.3530734,0.21567313,3.8841045
884995840dfffff,2022,-1.0849657,-0.09326123,-2.255948,-0.14039275,-0.7084554,1.9548683,-0.45251346,0.72279584
884995840dfffff,2023,-1.225454,-0.7863125,3.2091966,1.500665,-2.2376297,-1.0906827,-1.2568545,2.8472502
8849958411fffff,2016,-0.6933392,-0.14298703,-0.67410624,-1.0254943,-0.2374708,0.48395872,0.952689,0.04122492
8849958411fffff,2017,-1.6770679,0.96216464,-1.2595079,-0.35591218,0.2810659,-0.46684828,-0.5599613,-0.6477863
8849958411fffff,2018,0.45654154,-0.68616724,-0.6381734,-0.4096364,0.4613882,0.83214,1.0760301,0.9174104
8849958411fffff,2019,0.228936,-1.3297247,-0.098160505,-1.1377723,0.501245,1.0207565,0.08628496,1.8395282
8849958411fffff,2020,-1.7263807,0.48890623,-1.1593381,0.43983293,0.43855068,-0.8643855,0.22729728,0.086768374
8849958411fffff,2021,-0.121174306,-0.66489375,-0.12260396,-0.06582898,0.31421167,-0.6355937,1.2903717,0.8452125
8849958411fffff,2022,-0.22122125,-0.14663702,-2.6643872,-1.3838636,1.2660586,1.2105529,-3.1007357,0.89617777
8849958411fffff,2023,0.5954234,-0.64713746,0.5360811,-0.19174123,0.75471866,-0.6738378,-1.633807,1.897568
8849958411fffff,2024,-1.5884986,-0.3167255,-0.085561946,-0.2118097,-1.7018954,1.5253073,-0.77360773,1.1271125
8849958415fffff,2016,-1.2401916,-0.3817095,-0.7041265,-0.6635901,-0.09881529,0.5180895,0.56351477,0.39765942
8849958415fffff,2017,-1.8633561,-0.1301347,-1.328459,-0.67413163,0.41697273,0.6434435,0.14714348,0.11691785
8849958415fffff,2018,-0.83073276,-0.17547165,-0.6691649,-1.273899,1.2038119,1.3850157,0.9292176,-0.41922897
8849958415fffff,2019,-0.8630141,0.071535096,-0.58806914,-1.6217753,-0.6671627,-1.0533767,-0.074060164,1.7496935
8849958415fffff,2020,-0.88161284,-0.118661255,0.1665951,-0.70431155,-0.2164152,-1.4843771,0.061522648,-0.33348158
8849958415fffff,2021,-0.67215645,1.0406678,-1.4711093,0.14302826,0.49878746,-0.76960987,0.6539657,-1.3049814
8849958415fffff,2022,-1.4299101,-0.9109876,0.4194104,-0.004041334,1.9370848,-2.4839487,-1.2682915,2.3788958
8849958415fffff,2023,0.5355059,0.24790551,-0.8860254,-0.8978385,-0.12443544,-0.67133343,-0.95096725,-0.7816142
8849958415fffff,2024,-2.2971168,0.07780877,-0.6574916,0.55725473,-0.28382748,-0.782027,0.7957451,-0.7468671
8849958419fffff,2016,-2.2105277,-0.40695405,-0.4531311,-0.2048189,-0.2471982,-0.61401504,-0.5784334,0.71488905
8849958419fffff,2017,-0.7552968,0.13454504,0.31374338,0.6977083,-2.693962,-0.019442016,-0.05772648,2.4721534
8849958419fffff,2018,-0.2295765,-0.51430327,-0.7504171,-1.0808681,0.6573267,1.4076191,0.7787124,-0.064975575
8849958419fffff,2019,-1.7714317,-0.07541195,-2.0380948,-3.012048,-2.004566,0.46636307,0.8080335,-0.32514915
8849958419fffff,2020,-2.7752197,0.88664085,-0.12611255,-0.8825086,-0.8004937,1.289874,1.0757831,0.2595752
8849958419fffff,2021,-0.6608316,-2.0682738,-0.48640376,0.5412818,-1.2409093,-0.42229494,0.8175365,-1.1789142
8849958419fffff,2022,-1.1779196,-0.53182083,-2.6982887,-1.887822,1.2750485,1.6349293,2.5507507,-0.7225926
8849958419fffff,2023,-2.2560017,-1.0674685,-1.8405577,-2.1307976,0.40519398,-2.4296296,-3.3619227,2.8817685
8849958419fffff,2024,1.2175426,0.04356739,-2.252249,-2.1092532,0.0800848,-0.7174975,0.19021302,1.0011189
884995841bfffff,2016,0.72850144,-0.1758369,-1.4442574,-1.3211522,0.56105983,0.90713805,1.0845482,0.09261747
884995841bfffff,2017,-1.0112417,-0.463809,-1.2096877,-2.1674767,-1.7780522,0.60316235,0.9720904,1.1954525
884995841bfffff,2018,-0.037517365,-0.7607799,-0.15327874,-1.5319046,-0.66605407,1.7723899,0.41982025,1.3889347
884995841bfffff,2019,1.1377901,-0.5951638,-0.16083992,-1.5484632,-0.10781813,2.4150643,-0.008219169,0.8199857
884995841bfffff,2020,-0.35187423,0.9485086,0.066882156,-2.2837725,-1.6912904,-0.82714593,0.8618023,-0.8697713
884995841bfffff,2021,-1.4350379,-1.0487229,-0.12468912,0.888528,-1.8109733,0.010319163,0.004087494,0.262343
884995841bfffff,2022,-1.8365841,-1.8587391,-1.8056834,-1.578623,2.8301673,-0.58989537,-2.013912,2.8244202
884995841bfffff,2023,-0.39894092,0.69964117,-0.5649028,0.005097993,-2.17791,1.1212721,-1.6839204,0.6602431
884995841bfffff,2024,-0.5367485,-0.67065877,-1.3053585,-0.34207296,0.8469,-0.31621674,-1.6941811,1.8622059
884995841dfffff,2016,-0.54440916,0.0026112425,-0.91995496,0.79715353,-0.6469358,-1.1930391,0.08562853,-0.97196615
884995841dfffff,2017,-0.9821356,1.9229922,-0.48275292,0.3460268,-0.25357592,-0.55170757,-0.13101456,-1.074875
884995841dfffff,2018,0.2550283,0.27073103,-0.034326088,0.70995116,0.5690116,-0.2577398,0.14194305,0.0026314682
884995841dfffff,2019,-0.2900847,1.1678274,0.15998586,-0.3635048,-0.46916828,-0.6356699,0.06941358,-0.25066346
884995841dfffff,2020,0.7341522,-0.7348887,-0.73564786,0.53275913,-0.29742196,-0.5260217,-0.069777995,-0.7328044
884995841dfffff,2021,-0.26488107,0.021099472,0.8742071,1.1005186,0.29534993,-2.1526625,0.19307429,0.06235831
884995841dfffff,2022,1.6551197,-0.51636,1.5645325,1.4541864,-1.5662004,-0.40898618,-1.1047006,0.05289759
884995841dfffff,2023,-0.030460835,1.2561464,1.1996161,0.27078703,-0.62641615,0.67422235,-1.2707223,0.83894604
884995841dfffff,2024,-0.4144653,1.367853,0.09843775,0.33414918,-0.4648519,-0.23332684,-0.07878237,0.8683119
8849958421fffff,2016,-0.028760932,0.11027395,-0.4166374,0.8841201,-0.45923984,-0.49237487,-0.15925942,-0.3925306
8849958421fffff,2017,-0.5515679,-0.2617535,-0.60010755,-0.2589506,-0.34622484,-0.41329947,1.8306365,0.40793774
8849958421fffff,2018,-0.56062514,0.371528,1.1508833,-0.6424663,0.44839558,-0.2707892,-0.009608673,1.0154259
8849958421fffff,2019,-0.6792671,-0.14583528,-0.09325856,0.44770697,-0.27554977,0.08583648,-0.80148304,-0.11988406
8849958421fffff,2020,-1.9153097,-0.6035227,-0.5559972,0.010068365,0.9788286,-0.8290525,1.7344984,-0.17956454
8849958421fffff,2021,0.34634867,-0.40826938,-0.46543953,-0.37110117,-0.28582838,-0.9579254,0.3914459,-1.6186953
8849958421fffff,2022,-0.41649187,0.6802049,-0.21511841,0.4735806,0.12896957,-0.25270116,0.4083832,-1.3899213
8849958421fffff,2023,1.3280163,-0.45512733,-0.16036417,-0.32238325,0.48059505,-0.70212,-1.1080313,-0.6273145
8849958421fffff,2024,-0.9886409,0.13702022,-1.7506024,-1.0024544,0.26796833,-0.2290929,-0.28148708,-0.20622951
8849958423fffff,2016,-0.19359341,0.40839165,0.17576021,-0.1759486,-0.4503566,-1.2497417,0.16444153,0.023104887
8849958423fffff,2017,0.043789178,-0.24955224,0.0750986,1.0727472,-1.0809703,-0.09126996,0.5570273,-0.9756663
8849958423fffff,2018,-0.15121104,0.5437225,0.18300276,0.5306171,0.57707447,0.25854504,-0.14826152,0.19650477
8849958423fffff,2019,1.7275662,-1.9514403,-1.3602486,0.43517673,-0.05200414,0.333244,0.001023456,-2.2773397
8849958423fffff,2020,-0.41665706,1.341832,-1.0912083,1.1243556,-0.74279135,0.7445067,-0.9073129,-1.048171
8849958423fffff,2021,0.29181668,-0.5486059,0.15441215,0.13457625,-0.09430893,-0.15567128,0.010425486,-0.58279324
8849958423fffff,2022,0.99375933,0.80368704,0.5039154,0.014081734,0.8780361,-0.7365766,-0.61214894,-0.26815167
8849958423fffff,2023,0.2222647,-1.4496385,-1.0263002,1.1529038,-0.62455857,-0.48312017,0.29003844,-1.3952345
8849958423fffff,2024,0.89041525,-0.2938078,0.54396176,0.81666005,0.65941954,-0.5868885,-0.8969251,-0.665484
8849958425fffff,2016,-0.22014989,0.5820492,-1.3995141,-0.016333258,-0.32957035,-0.43053803,-0.77587926,-1.1159275
8849958425fffff,2017,0.2366336,-0.08910381,0.75692683,-1.0034057,-3.4759982,-0.17460799,-1.9417652,0.2410409
8849958425fffff,2018,0.29686117,1.2651881,-0.6918652,-0.47143844,1.0634075,0.82935405,0.08621476,-0.54952264
8849958425fffff,2019,-0.7851674,-0.52457064,-0.047219437,-1.9472121,-1.4070961,0.26094955,-0.7048544,0.8037928
8849958425fffff,2020,-0.16510393,0.14760354,-1.9924295,-0.3960099,-0.043073148,-0.70945525,0.8079559,-1.2830019
8849958425fffff,2021,1.1053742,0.032110367,-0.50616956,2.2497618,-1.2170981,-0.9761484,-0.14802851,-3.138925
8849958425fffff,2022,0.71961963,-0.32608616,-0.6464562,-0.61501056,1.2345843,-0.3706634,1.1347672,0.32181677
8849958425fffff,2023,-1.1840137,0.32046026,-1.0435926,-0.53300613,-1.5402539,-1.8721242,0.05540456,-0.81241924
8849958425fffff,2024,-1.3052422,1.5922729,-3.427906,0.50736576,-0.2932253,1.8206571,0.7864452,-2.0644987
8849958427fffff,2016,-2.0183284,0.49028924,-2.3311872,-0.2657938,1.5382328,0.14645366,1.0972103,-0.8902589
8849958427fffff,2017,0.3097855,-1.0698843,-0.1831522,-0.36921474,-0.05440557,1.2359427,1.172209,-1.3372213
8849958427fffff,2018,-0.706192,-0.060235336,1.2052262,0.5493486,-0.3958005,0.47320542,-0.57243085,1.4100641
8849958427fffff,2019,-1.1283042,0.75283015,-0.30773276,0.5823592,-0.40699387,-0.119272955,0.49108666,-0.6772093
8849958427fffff,2020,-0.6023089,-0.14263293,-2.0904913,-0.09413567,1.7535152,0.083285324,1.5627717,-1.9663982
8849958427fffff,2021,-0.27477545,-0.23700774,-1.378424,-0.33701786,0.8715123,0.042338617,-1.7845774,1.4792057
8849958427fffff,2022,1.4618183,-0.7753895,-0.49452916,-1.1650045,2.459819,-0.26228628,-1.0610116,0.6362662
8849958427fffff,2023,-0.6762089,-0.7215568,0.4500282,-0.17729808,-0.2554487,0.661896,-1.1580566,1.7349336
8849958427fffff,2024,-1.6486193,-0.62666416,-1.4250417,-0.6665031,0.6652834,0.4544172,0.88929105,0.79085815
8849958429fffff,2016,-0.904607,1.2895819,-2.0598052,0.20613822,0.27188823,-0.8068039,-0.011279817,-1.9337312
8849958429fffff,2017,-1.3554829,-0.36501706,-0.383062,0.48633674,-0.4195364,-0.59712243,-0.26779655,-0.4416776
8849958429fffff,2018,0.03203602,-0.8045801,-0.79327214,-1.3642269,-0.5032512,0.5102836,-0.079263225,0.35980338
8849958429fffff,2019,-1.4057529,-0.12286817,-1.0599391,-1.8286463,-0.6022102,-0.8723608,0.7964887,-0.5316089
8849958429fffff,2020,-2.4111319,0.33796972,-1.4925491,-0.51449376,-0.97989446,0.10155748,1.0001534,-0.7111556
8849958429fffff,2021,0.19651958,-1.3060225,1.2109119,-1.0530485,-2.0696492,-2.4293785,-0.38482907,1.1068361
8849958429fffff,2022,1.2317116,-1.8238012,-1.5225168,-0.34929782,-0.73012334,1.1330861,-2.1649942,-0.48889998
8849958429fffff,2024,-0.81198025,-0.9157523,-1.4807457,0.4032756,-0.010550262,1.4968534,-0.39234638,0.16104627
884995842bfffff,2016,0.18842517,0.08683479,-0.5535554,0.2014861,-0.0012585454,0.21690819,-0.37776396,-1.0153977
884995842bfffff,2017,-0.11441791,-0.75060546,-1.5468402,0.23495688,0.17301834,-0.60751736,-2.2482855,-0.105551876
884995842bfffff,2018,1.4586841,-0.3441576,-0.6829165,-0.78434986,2.0207403,0.7773444,0.32742053,-0.61592084
884995842bfffff,2019,0.14891994,0.5867732,-0.32516345,0.7613601,-0.116779,0.61511064,-0.7223719,-0.123736285
884995842bfffff,2020,-0.73994267,-0.7990314,-0.9270972,-1.0124662,1.5166556,-0.09750213,0.5504171,0.5386932
884995842bfffff,2021,0.5414466,-0.35001296,0.2669411,0.5623061,0.3403776,-0.6094569,0.49764344,1.0254313
884995842bfffff,2022,1.5069861,-0.44511482,-0.7885907,-0.47846583,1.2933028,0.8857112,-1.9399112,0.25128594
884995842bfffff,2023,1.1506894,-0.0964206,-0.7763286,0.15837616,0.7754053,1.1725862,-1.3493245,-0.89712465
884995842bfffff,2024,1.3948907,0.124768086,0.18305126,-0.014136921,1.2432128,0.49044856,-1.220827,-0.40961027
